station_id,number_of_chargers,max_station_power_kw,parking_spots,station_age_years,charger_type,station_type,renewable_energy_source,avg_utilization,congestion_freq,total_sessions,avg_wait_time,avg_session_duration,power_per_charger,charger_to_parking_ratio,target_high_util,target_high_congestion,availability,avg_capacity_utilization,avg_duration_min,avg_energy_per_session,avg_revenue_per_session,avg_users_per_day,avg_utilization_rate,avg_wait_time_min,city,congested_hours,max_queue_length,pct_long_wait_sessions,peak_sessions,total_energy_kwh,total_revenue_usd,norm_demand,norm_capacity,norm_congestion,gap_score,priority_tier,revenue_per_charger,sessions_per_charger
EVS04874,7,1050,9,8,DC Fast Charger,Fast Charging,No,0.1232363636363636,0.0743801652892562,122,1.559793388429752,51.33336065573771,150.0,0.7777777777777778,0,0,9:00-18:00,0.0235,51.33,17.93,4.02,111.0,0.1232,1.55,Unknown,1098,3.0,0.0,4356,264647.93,59317.83,0.5299539170506913,0.37005039596832257,0.0743801652892562,0.1677,Overbuilt,8473.98,17.43
EVS04875,3,1050,4,6,AC Level 2,Ultra-Fast Charging,Yes,0.3474799999999999,0.06,50,1.4953999999999998,62.5476,350.0,0.75,0,0,6:00-22:00,0.0153,62.55,16.01,7.68,46.0,0.3475,1.5,Unknown,150,2.0,0.0,950,40016.9,19210.5,0.19815668202764977,0.37005039596832257,0.06,0.0293,Healthy Stable,6403.5,16.67
EVS04876,2,700,3,9,AC Level 1,Ultra-Fast Charging,No,0.4988737588652482,0.2340425531914893,142,5.980815602836879,59.49295774647887,350.0,0.6666666666666666,0,0,6:00-22:00,0.0252,59.49,17.02,6.95,124.0,0.4989,6.05,Unknown,4686,4.0,7.75,6768,340851.99,139198.02,0.6221198156682028,0.244060475161987,0.2340425531914893,0.2937,Healthy Stable,69599.01,71.0
EVS04877,5,1750,10,6,AC Level 1,Ultra-Fast Charging,No,0.1969188405797101,0.072463768115942,69,1.548550724637681,59.07434782608696,350.0,0.5,0,0,9:00-18:00,0.01,59.07,16.81,4.83,83.0,0.1969,1.55,Unknown,345,3.0,0.0,1587,80036.34,22972.86,0.2857142857142857,0.6220302375809935,0.072463768115942,0.0189,Overbuilt,4594.57,13.8
EVS04878,2,100,3,8,AC Level 1,Fast Charging,Yes,0.4959776470588235,0.2,85,3.668470588235294,59.51729411764706,50.0,0.6666666666666666,0,0,24/7,0.1633,59.52,15.39,7.22,87.0,0.496,3.67,Unknown,1445,4.0,2.35,2465,111212.39,52172.15,0.35944700460829493,0.028077753779697623,0.2,0.2182,Healthy Stable,26086.08,42.5
EVS04879,6,132,9,6,AC Level 1,Destination/AC,No,0.1667375,0.0916666666666666,120,2.2656666666666667,60.02583333333334,22.0,0.6666666666666666,0,0,24/7,0.13,60.03,16.45,4.04,125.0,0.1667,2.27,Unknown,1320,2.0,0.0,5520,236852.16,58214.4,0.5207373271889402,0.03959683225341972,0.0916666666666666,0.237,Low Demand,9702.4,20.0
EVS04880,4,1400,6,15,AC Level 2,Ultra-Fast Charging,Yes,0.2738580882352941,0.1617647058823529,138,3.4695220588235296,64.77260869565218,350.0,0.6666666666666666,0,0,9:00-18:00,0.0118,64.77,17.2,2.47,139.0,0.2739,3.44,Unknown,3036,3.0,2.17,7344,322812.05,46269.92,0.6036866359447005,0.496040316774658,0.1617647058823529,0.207,Healthy Stable,11567.48,34.5
EVS04881,2,300,4,12,AC Level 1,Fast Charging,No,0.5181851851851852,0.2222222222222222,81,3.472098765432099,62.18222222222222,150.0,0.5,1,0,6:00-22:00,0.0562,62.18,16.8,3.95,77.0,0.5182,3.47,Unknown,1458,3.0,0.0,1863,110245.7,25906.23,0.3410138248847926,0.10007199424046076,0.2222222222222222,0.2053,Healthy Stable,12953.12,40.5
EVS04882,1,50,1,13,AC Level 1,Fast Charging,No,0.8918039325842696,0.8595505617977528,180,10.633595505617976,61.43705555555555,50.0,1.0,1,1,6:00-22:00,0.3458,61.44,17.27,2.82,179.0,0.8918,10.7,Unknown,27540,6.0,24.44,9968,553188.4,90381.28,0.7972350230414746,0.010079193664506839,0.8595505617977528,0.6607,Critical Congestion,90381.28,180.0
EVS04883,4,1400,5,3,AC Level 2,Ultra-Fast Charging,No,0.2656892857142857,0.0714285714285714,113,2.450714285714286,63.20097345132744,350.0,0.8,0,0,24/7,0.0127,63.2,18.01,5.67,97.0,0.2657,2.46,Unknown,904,3.0,0.0,3024,227914.62,71790.88,0.48847926267281105,0.496040316774658,0.0714285714285714,0.1248,Healthy Stable,17947.72,28.25
EVS04884,2,700,5,12,AC Level 2,Ultra-Fast Charging,Yes,0.4865604651162791,0.1162790697674418,43,1.986046511627907,58.38720930232558,350.0,0.4,0,0,24/7,0.0251,58.39,16.19,2.3,41.0,0.4866,1.99,Unknown,215,2.0,0.0,430,29932.56,4260.87,0.16589861751152074,0.244060475161987,0.1162790697674418,0.0641,Healthy Stable,2130.44,21.5
EVS04885,4,88,8,16,AC Level 1,Destination/AC,No,0.2270599999999999,0.1,10,0.347,54.495000000000005,22.0,0.5,0,0,6:00-22:00,0.1969,54.5,14.93,2.9,16.0,0.2271,0.35,Unknown,10,2.0,0.0,30,1492.59,290.4,0.01382488479262673,0.023758099352051837,0.1,0.0408,Healthy Stable,72.6,2.5
EVS04886,2,44,2,11,AC Level 1,Destination/AC,No,0.520668,0.12,50,2.2276,62.4806,22.0,1.0,1,0,9:00-18:00,0.3938,62.48,17.33,6.71,48.0,0.5207,2.23,Unknown,300,3.0,0.0,750,43322.7,16775.0,0.19815668202764977,0.007919366450683946,0.12,0.1257,Healthy Stable,8387.5,25.0
EVS04887,3,150,4,9,DC Fast Charger,Fast Charging,Yes,0.2867932692307692,0.1634615384615384,104,4.288365384615385,51.62221153846154,50.0,0.75,0,0,9:00-18:00,0.143,51.62,16.42,3.53,129.0,0.2868,4.29,Unknown,1768,4.0,1.92,4160,177578.96,38172.16,0.4470046082949308,0.04607631389488841,0.1634615384615384,0.235,Healthy Stable,12724.05,34.67
EVS04888,4,1400,7,6,DC Fast Charger,Ultra-Fast Charging,Yes,0.217044,0.08,125,2.42856,52.09056,350.0,0.5714285714285714,0,0,9:00-18:00,0.0165,52.09,16.73,5.65,104.0,0.217,2.43,Unknown,1250,3.0,0.0,6125,261440.88,88222.5,0.543778801843318,0.496040316774658,0.08,0.1503,Healthy Stable,22055.62,31.25
EVS04889,3,150,7,5,AC Level 2,Fast Charging,Yes,0.3452493333333333,0.08,75,2.220133333333333,62.14426666666666,50.0,0.4285714285714285,0,0,24/7,0.1155,62.14,17.19,2.47,70.0,0.3452,2.22,Unknown,450,2.0,0.0,1725,96696.6,13878.0,0.31336405529953915,0.04607631389488841,0.08,0.1481,Healthy Stable,4626.0,25.0
EVS04890,3,66,5,6,DC Fast Charger,Destination/AC,Yes,0.3517790697674419,0.1046511627906976,86,2.7827906976744186,63.32093023255814,22.0,0.6,0,0,6:00-22:00,0.2618,63.32,17.73,2.18,94.0,0.3518,2.78,Unknown,774,3.0,0.0,3096,131137.01,16103.5,0.3640552995391705,0.015838732901367888,0.1046511627906976,0.1843,Healthy Stable,5367.83,28.67
EVS04891,3,1050,6,4,AC Level 2,Ultra-Fast Charging,Yes,0.3333847682119205,0.23841059602649,153,4.330331125827814,59.22450980392157,350.0,0.5,0,0,24/7,0.0159,59.22,16.22,6.31,153.0,0.3334,4.29,Unknown,5508,4.0,3.27,7852,374658.48,145834.29,0.6728110599078341,0.37005039596832257,0.23841059602649,0.2905,Healthy Stable,48611.43,51.0
EVS04892,2,300,5,13,AC Level 1,Fast Charging,No,0.5298642857142857,0.2857142857142857,113,5.027455357142857,63.11628318584071,150.0,0.4,1,0,24/7,0.0581,63.12,17.68,2.89,109.0,0.5299,5.03,Unknown,3616,3.0,6.19,3920,223700.4,36538.88,0.48847926267281105,0.10007199424046076,0.2857142857142857,0.2897,Healthy Stable,18269.44,56.5
EVS04893,3,150,5,8,AC Level 2,Fast Charging,No,0.3458833333333333,0.0,18,0.902222222222222,62.25777777777778,50.0,0.6,0,0,6:00-22:00,0.1251,62.26,19.0,8.07,24.0,0.3459,0.9,Unknown,0,1.0,0.0,90,6157.04,2615.58,0.05069124423963134,0.04607631389488841,0.0,0.0111,Healthy Stable,871.86,6.0
EVS04894,3,66,4,6,DC Fast Charger,Destination/AC,Yes,0.3471354838709677,0.0,31,1.0661290322580643,62.48451612903226,22.0,0.75,0,0,6:00-22:00,0.279,62.48,18.54,8.92,23.0,0.3471,1.07,Unknown,0,1.0,0.0,372,17813.07,8574.6,0.11059907834101382,0.015838732901367888,0.0,0.0411,Healthy Stable,2858.2,10.33
EVS04895,1,22,1,6,AC Level 1,Destination/AC,No,0.8939577981651377,0.8165137614678899,110,7.337477064220183,62.79818181818182,22.0,1.0,1,1,24/7,0.7564,62.8,16.47,7.76,94.0,0.894,7.32,Unknown,9790,5.0,10.91,4469,197522.39,93012.97,0.4746543778801844,0.0,0.8165137614678899,0.5165,Critical Congestion,93012.97,110.0
EVS04896,4,1400,5,8,AC Level 1,Ultra-Fast Charging,Yes,0.2648088607594936,0.0759493670886076,79,2.2259493670886075,63.55341772151899,350.0,0.8,0,0,9:00-18:00,0.0118,63.55,17.23,6.35,81.0,0.2648,2.23,Unknown,474,3.0,0.0,1896,107525.16,39646.15,0.3317972350230415,0.496040316774658,0.0759493670886076,0.0639,Healthy Stable,9911.54,19.75
EVS04897,6,300,10,14,AC Level 2,Fast Charging,No,0.1760170886075949,0.1329113924050632,158,3.071392405063291,63.36651898734177,50.0,0.6,0,0,9:00-18:00,0.0596,63.37,18.39,8.1,155.0,0.176,3.07,Unknown,3318,4.0,0.0,9480,459147.05,202194.18,0.695852534562212,0.10007199424046076,0.1329113924050632,0.3115,Low Demand,33699.03,26.33
EVS04898,3,1050,5,12,AC Level 2,Ultra-Fast Charging,No,0.3442901639344262,0.1147540983606557,122,3.4208196721311475,61.97262295081967,350.0,0.6,0,0,6:00-22:00,0.0157,61.97,16.63,7.32,111.0,0.3443,3.42,Unknown,1708,4.0,0.82,5734,247456.02,108966.74,0.5299539170506913,0.37005039596832257,0.1147540983606557,0.1839,Healthy Stable,36322.25,40.67
EVS04899,7,1050,8,3,AC Level 1,Fast Charging,No,0.1512778523489933,0.0939597315436241,149,2.0273154362416106,63.53825503355705,150.0,0.875,0,0,24/7,0.0157,63.54,16.82,2.24,139.0,0.1513,2.03,Unknown,2086,3.0,0.0,7003,373311.75,49807.72,0.6543778801843319,0.37005039596832257,0.0939597315436241,0.2253,Overbuilt,7115.39,21.29
EVS04900,5,1750,7,15,DC Fast Charger,Ultra-Fast Charging,No,0.176049074074074,0.0555555555555555,108,2.056666666666666,52.81564814814815,350.0,0.7142857142857143,0,0,6:00-22:00,0.013,52.82,17.21,8.79,111.0,0.176,2.06,Unknown,648,3.0,0.0,3780,200783.23,102523.32,0.46543778801843316,0.6220302375809935,0.0555555555555555,0.084,Overbuilt,20504.66,21.6
EVS04901,5,250,8,8,DC Fast Charger,Fast Charging,Yes,0.1739652777777778,0.0416666666666666,72,1.7,52.19027777777777,50.0,0.625,0,0,24/7,0.0913,52.19,17.14,6.28,71.0,0.174,1.7,Unknown,216,3.0,0.0,1512,88865.86,32559.84,0.2995391705069125,0.08207343412526998,0.0416666666666666,0.1201,Low Demand,6511.97,14.4
EVS04902,1,22,1,12,DC Fast Charger,Destination/AC,No,0.8887388888888889,0.8174603174603174,126,8.331031746031746,60.60611111111111,22.0,1.0,1,1,6:00-22:00,0.7516,60.61,15.86,4.21,123.0,0.8887,8.33,Unknown,12978,6.0,15.87,5166,251803.69,66802.68,0.5483870967741936,0.0,0.8174603174603174,0.5463,Critical Congestion,66802.68,126.0
EVS04903,3,450,6,12,DC Fast Charger,Fast Charging,No,0.293275,0.1785714285714285,112,4.213571428571429,52.78910714285714,150.0,0.5,0,0,9:00-18:00,0.0476,52.79,16.12,5.92,117.0,0.2933,4.21,Unknown,2240,4.0,3.57,4032,202173.55,74220.16,0.4838709677419355,0.1540676745860331,0.1785714285714285,0.2342,Healthy Stable,24740.05,37.33
EVS04904,6,132,9,14,DC Fast Charger,Destination/AC,No,0.1695652482269503,0.0567375886524822,141,1.9095035460992908,61.042978723404254,22.0,0.6666666666666666,0,0,6:00-22:00,0.1338,61.04,17.47,3.57,133.0,0.1696,1.91,Unknown,1128,3.0,0.0,6345,347419.63,70884.93,0.6175115207373272,0.03959683225341972,0.0567375886524822,0.2618,Low Demand,11814.16,23.5
EVS04905,4,1400,6,5,AC Level 2,Ultra-Fast Charging,Yes,0.2841927272727272,0.0727272727272727,55,1.0627272727272727,68.20672727272726,350.0,0.6666666666666666,0,0,24/7,0.0124,68.21,19.2,3.94,46.0,0.2842,1.06,Unknown,220,2.0,0.0,990,58076.59,11921.25,0.22119815668202766,0.496040316774658,0.0727272727272727,0.0184,Healthy Stable,2980.31,13.75
EVS04906,5,250,10,5,AC Level 1,Fast Charging,No,0.2121061403508772,0.1578947368421052,116,2.168464912280702,62.5346551724138,50.0,0.5,0,0,6:00-22:00,0.0725,62.53,18.37,8.68,120.0,0.2121,2.19,Unknown,2088,3.0,0.86,4560,242917.13,114791.16,0.5023041474654378,0.08207343412526998,0.1578947368421052,0.2477,Healthy Stable,22958.23,23.2
EVS04907,7,2450,8,15,AC Level 2,Ultra-Fast Charging,No,0.1459654545454545,0.1636363636363636,55,0.9361818181818182,61.30563636363636,350.0,0.875,0,0,9:00-18:00,0.0065,61.31,15.58,3.19,62.0,0.146,0.94,Unknown,495,5.0,0.0,935,47135.94,9660.2,0.22119815668202766,0.8740100791936645,0.1636363636363636,-0.0209,Overbuilt,1380.03,7.86
EVS04908,5,750,8,16,DC Fast Charger,Fast Charging,Yes,0.1670032051282051,0.1346153846153846,156,2.6709615384615386,50.10038461538461,150.0,0.625,0,0,9:00-18:00,0.0317,50.1,17.13,2.45,145.0,0.167,2.67,Unknown,3276,4.0,0.0,8892,416791.6,59670.0,0.6866359447004609,0.2620590352771778,0.1346153846153846,0.2761,Overbuilt,11934.0,31.2
EVS04909,7,154,10,5,AC Level 1,Destination/AC,Yes,0.1411632911392405,0.0569620253164556,158,1.8423417721518984,59.2887341772152,22.0,0.7,0,0,6:00-22:00,0.1134,59.29,16.65,8.33,146.0,0.1412,1.84,Unknown,1422,3.0,0.0,7900,415715.54,208005.42,0.695852534562212,0.04751619870410367,0.0569620253164556,0.2916,Low Demand,29715.06,22.57
EVS04910,2,44,3,4,AC Level 2,Destination/AC,No,0.4846866141732283,0.3858267716535433,127,6.244330708661417,58.16275590551181,22.0,0.6666666666666666,0,1,6:00-22:00,0.4009,58.16,16.46,2.36,118.0,0.4847,6.24,Unknown,6223,6.0,8.66,4572,265560.43,37990.78,0.5529953917050692,0.007919366450683946,0.3858267716535433,0.3739,Healthy Stable,18995.39,63.5
EVS04911,3,450,4,12,AC Level 2,Fast Charging,Yes,0.3376448648648649,0.2378378378378378,185,5.434270270270271,60.7761081081081,150.0,0.75,0,0,9:00-18:00,0.0376,60.78,16.66,6.46,171.0,0.3376,5.43,Unknown,8140,5.0,5.95,11470,570216.81,221250.75,0.8202764976958525,0.1540676745860331,0.2378378378378378,0.3924,Healthy Stable,73750.25,61.67
EVS04912,1,22,1,6,AC Level 1,Destination/AC,No,0.8902678899082568,0.8532110091743119,109,8.941009174311928,59.65577981651376,22.0,1.0,1,1,24/7,0.7583,59.66,15.89,4.53,103.0,0.8903,8.94,Unknown,10137,5.0,22.94,3379,188828.33,53784.96,0.47004608294930883,0.0,0.8532110091743119,0.5293,Critical Congestion,53784.96,109.0
EVS04913,4,200,9,15,AC Level 2,Fast Charging,No,0.2416833333333333,0.0555555555555555,18,0.6238888888888889,58.00444444444444,50.0,0.4444444444444444,0,0,9:00-18:00,0.0879,58.0,16.15,4.27,19.0,0.2417,0.62,Unknown,18,2.0,0.0,144,5233.95,1382.4,0.05069124423963134,0.06407487401007919,0.0555555555555555,0.0297,Healthy Stable,345.6,4.5
EVS04914,1,50,1,12,AC Level 2,Fast Charging,No,0.8826795081967213,0.8032786885245902,123,8.146926229508196,59.74081300813008,50.0,1.0,1,1,24/7,0.3494,59.74,17.03,3.83,115.0,0.8827,8.13,Unknown,12054,6.0,14.63,5002,255596.71,57422.96,0.5345622119815668,0.010079193664506839,0.8032786885245902,0.5331,Critical Congestion,57422.96,123.0
EVS04915,6,900,9,9,DC Fast Charger,Fast Charging,Yes,0.1447383116883117,0.0714285714285714,155,2.2719155844155843,51.77103225806452,150.0,0.6666666666666666,0,0,24/7,0.0251,51.77,16.95,3.11,143.0,0.1447,2.28,Unknown,1705,3.0,0.0,6314,404583.26,74249.56,0.6820276497695853,0.3160547156227501,0.0714285714285714,0.2382,Overbuilt,12374.93,25.83
EVS04916,2,100,2,10,DC Fast Charger,Fast Charging,No,0.4357347826086957,0.0,23,1.497826086956522,52.28869565217392,50.0,1.0,0,0,24/7,0.2252,52.29,17.36,3.53,31.0,0.4357,1.5,Unknown,0,1.0,0.0,138,9181.26,1865.3,0.07373271889400922,0.028077753779697623,0.0,0.0239,Healthy Stable,932.65,11.5
EVS04917,4,1400,7,6,DC Fast Charger,Ultra-Fast Charging,No,0.2202142857142857,0.0,35,0.902,52.85114285714285,350.0,0.5714285714285714,0,0,6:00-22:00,0.0151,52.85,15.67,7.77,32.0,0.2202,0.9,Unknown,0,1.0,0.0,595,19190.26,9523.5,0.12903225806451613,0.496040316774658,0.0,-0.0476,Healthy Stable,2380.88,8.75
EVS04918,3,1050,4,16,DC Fast Charger,Ultra-Fast Charging,Yes,0.2795758064516129,0.1612903225806451,62,1.822258064516129,50.32387096774193,350.0,0.75,0,0,9:00-18:00,0.0239,50.32,17.98,7.67,60.0,0.2796,1.82,Unknown,620,3.0,0.0,992,69100.55,29465.5,0.2534562211981567,0.37005039596832257,0.1612903225806451,0.0919,Healthy Stable,9821.83,20.67
EVS04919,1,150,1,6,AC Level 2,Fast Charging,No,0.8868102941176471,0.8088235294117647,136,8.539338235294117,60.60227941176471,150.0,1.0,1,1,24/7,0.1137,60.6,16.52,8.08,154.0,0.8868,8.54,Unknown,14960,7.0,16.18,5032,305522.5,149359.28,0.5944700460829493,0.04607631389488841,0.8088235294117647,0.5521,Critical Congestion,149359.28,136.0
EVS04920,1,150,2,13,AC Level 1,Fast Charging,No,0.8751947368421052,0.7894736842105263,114,7.862017543859649,60.14692982456141,150.0,0.5,1,1,9:00-18:00,0.1096,60.15,16.08,3.12,102.0,0.8752,7.86,Unknown,10260,4.0,16.67,4104,208963.25,40578.3,0.4930875576036866,0.04607631389488841,0.7894736842105263,0.5038,Critical Congestion,40578.3,114.0
EVS04921,1,350,3,6,AC Level 1,Ultra-Fast Charging,No,0.9008268421052632,0.8578947368421053,190,8.963894736842105,61.86757894736842,350.0,0.3333333333333333,1,1,9:00-18:00,0.0483,61.87,16.84,2.92,176.0,0.9008,8.96,Unknown,30970,5.0,18.42,12920,607847.05,105546.9,0.8433179723502304,0.11807055435565153,0.8578947368421053,0.6569,Critical Congestion,105546.9,190.0
EVS04922,4,600,7,6,AC Level 1,Fast Charging,No,0.2545652777777778,0.2013888888888889,144,3.7777777777777777,61.0951388888889,150.0,0.5714285714285714,0,0,24/7,0.0286,61.1,17.16,4.39,159.0,0.2546,3.78,Unknown,4176,5.0,2.08,7632,355726.66,91092.96,0.631336405529954,0.20806335493160547,0.2013888888888889,0.2915,Healthy Stable,22773.24,36.0
EVS04923,2,300,3,11,AC Level 2,Fast Charging,Yes,0.5235974789915967,0.2016806722689075,119,4.535798319327731,62.83117647058823,150.0,0.6666666666666666,1,0,24/7,0.059,62.83,17.98,2.57,106.0,0.5236,4.54,Unknown,2856,3.0,2.52,4284,254638.22,36334.27,0.5161290322580645,0.10007199424046076,0.2016806722689075,0.2671,Healthy Stable,18167.13,59.5
EVS04924,2,44,3,4,AC Level 1,Destination/AC,No,0.4926323076923076,0.2384615384615384,130,5.241615384615384,59.11584615384616,22.0,0.6666666666666666,0,0,9:00-18:00,0.3822,59.12,15.74,5.48,127.0,0.4926,5.24,Unknown,4030,4.0,6.92,6110,266049.81,92552.2,0.5668202764976958,0.007919366450683946,0.2384615384615384,0.3205,Healthy Stable,46276.1,65.0
EVS04925,1,150,2,13,DC Fast Charger,Fast Charging,No,0.8060522727272726,0.75,88,6.724545454545455,52.697159090909096,150.0,0.5,1,1,6:00-22:00,0.1415,52.7,16.01,3.77,69.0,0.8061,6.72,Unknown,5808,5.0,11.36,2728,124000.71,29195.76,0.3732718894009217,0.04607631389488841,0.75,0.4401,Critical Congestion,29195.76,88.0
EVS04926,5,110,10,15,AC Level 2,Destination/AC,No,0.2024696969696969,0.0909090909090909,33,0.8821212121212121,60.74181818181818,22.0,0.5,0,0,6:00-22:00,0.1491,60.74,15.68,5.92,29.0,0.2025,0.88,Unknown,99,2.0,0.0,396,17072.65,6441.93,0.11981566820276499,0.03167746580273578,0.0909090909090909,0.078,Healthy Stable,1288.39,6.6
EVS04927,4,88,5,3,AC Level 2,Destination/AC,Yes,0.2524348314606741,0.1011235955056179,89,1.9401123595505616,60.58438202247192,22.0,0.8,0,0,6:00-22:00,0.189,60.58,16.56,7.7,80.0,0.2524,1.94,Unknown,801,3.0,0.0,1958,131155.12,61023.74,0.37788018433179726,0.023758099352051837,0.1011235955056179,0.1868,Healthy Stable,15255.94,22.25
EVS04928,1,350,2,16,AC Level 1,Ultra-Fast Charging,No,0.8700089285714286,0.8035714285714286,112,7.509464285714285,58.40732142857143,350.0,0.5,1,1,9:00-18:00,0.0496,58.41,16.45,7.54,112.0,0.87,7.51,Unknown,10080,5.0,11.61,3696,206299.52,94612.0,0.4838709677419355,0.11807055435565153,0.8035714285714286,0.4914,Critical Congestion,94612.0,112.0
EVS04929,4,600,6,9,AC Level 1,Fast Charging,Yes,0.2608816666666667,0.0166666666666666,60,0.9046666666666668,62.61066666666667,150.0,0.6666666666666666,0,0,9:00-18:00,0.028,62.61,16.94,6.89,45.0,0.2609,0.9,Unknown,60,2.0,0.0,1020,60992.64,24798.6,0.24423963133640555,0.20806335493160547,0.0166666666666666,0.0627,Healthy Stable,6199.65,15.0
EVS04930,7,350,9,14,AC Level 1,Fast Charging,No,0.1406428571428571,0.0571428571428571,70,0.8952857142857144,59.06914285714286,50.0,0.7777777777777778,0,0,6:00-22:00,0.0504,59.07,16.82,5.46,51.0,0.1406,0.9,Unknown,280,2.0,0.0,1190,82394.13,26768.0,0.29032258064516125,0.11807055435565153,0.0571428571428571,0.1154,Overbuilt,3824.0,10.0
EVS04931,2,700,2,4,AC Level 1,Ultra-Fast Charging,Yes,0.48527,0.0,20,0.675,58.232000000000006,350.0,1.0,0,0,24/7,0.0264,58.23,16.5,7.09,17.0,0.4853,0.68,Unknown,0,1.0,0.0,140,6599.36,2834.6,0.05990783410138249,0.244060475161987,0.0,-0.0248,Healthy Stable,1417.3,10.0
EVS04932,5,250,7,3,DC Fast Charger,Fast Charging,No,0.1761962406015037,0.075187969924812,133,2.4039849624060152,52.85894736842105,50.0,0.7142857142857143,0,0,9:00-18:00,0.092,52.86,17.72,6.54,136.0,0.1762,2.4,Unknown,1330,2.0,0.0,6650,313399.74,115768.52,0.5806451612903226,0.08207343412526998,0.075187969924812,0.2459,Low Demand,23153.7,26.6
EVS04933,4,600,6,10,DC Fast Charger,Fast Charging,No,0.2177458598726114,0.2101910828025477,158,3.8445859872611465,51.92867088607595,150.0,0.6666666666666666,0,0,24/7,0.0399,51.93,17.84,7.8,163.0,0.2177,3.83,Unknown,5214,5.0,3.8,6908,442641.09,193505.64,0.695852534562212,0.20806335493160547,0.2101910828025477,0.3208,Healthy Stable,48376.41,39.5
EVS04934,3,1050,6,10,AC Level 1,Ultra-Fast Charging,Yes,0.3412560810810811,0.2364864864864864,148,5.42608108108108,61.42608108108108,350.0,0.5,0,0,9:00-18:00,0.0164,61.43,17.11,2.64,151.0,0.3413,5.43,Unknown,5180,4.0,8.11,7844,374742.36,57810.28,0.6497695852534563,0.37005039596832257,0.2364864864864864,0.2805,Healthy Stable,19270.09,49.33
EVS04935,2,44,5,9,DC Fast Charger,Destination/AC,Yes,0.5293643835616438,0.1780821917808219,73,4.196164383561643,63.547397260273975,22.0,0.4,1,0,9:00-18:00,0.4091,63.55,18.64,6.31,77.0,0.5294,4.2,Unknown,949,2.0,2.74,2117,99331.98,33649.35,0.30414746543778803,0.007919366450683946,0.1780821917808219,0.1913,Healthy Stable,16824.68,36.5
EVS04936,3,150,5,12,AC Level 2,Fast Charging,Yes,0.3368479591836734,0.173469387755102,98,3.4662244897959185,60.63244897959184,50.0,0.6,0,0,6:00-22:00,0.1168,60.63,17.09,3.32,112.0,0.3368,3.47,Unknown,1666,3.0,1.02,3332,164133.44,31901.94,0.4193548387096774,0.04607631389488841,0.173469387755102,0.2279,Healthy Stable,10633.98,32.67
EVS04937,5,1750,10,3,AC Level 1,Ultra-Fast Charging,Yes,0.2038934343434343,0.1262626262626262,198,3.037575757575758,61.16803030303031,350.0,0.5,0,0,24/7,0.0101,61.17,17.52,7.0,173.0,0.2039,3.04,Unknown,4950,3.0,0.51,13662,687019.81,274364.64,0.8801843317972351,0.6220302375809935,0.1262626262626262,0.2782,Healthy Stable,54872.93,39.6
EVS04938,1,350,1,8,AC Level 2,Ultra-Fast Charging,No,0.8921928571428571,0.8333333333333334,126,7.573333333333333,63.299523809523805,350.0,1.0,1,1,6:00-22:00,0.0518,63.3,18.42,8.83,112.0,0.8922,7.57,Unknown,13230,7.0,11.11,4662,292506.35,140186.34,0.5483870967741936,0.11807055435565153,0.8333333333333334,0.5291,Critical Congestion,140186.34,126.0
EVS04939,3,150,6,9,DC Fast Charger,Fast Charging,Yes,0.2907616666666666,0.0666666666666666,60,1.591,52.336666666666666,50.0,0.5,0,0,24/7,0.1555,52.34,17.75,5.79,63.0,0.2908,1.59,Unknown,240,3.0,0.0,960,63895.02,20835.6,0.24423963133640555,0.04607631389488841,0.0666666666666666,0.1151,Healthy Stable,6945.2,20.0
EVS04940,8,1200,10,14,AC Level 1,Fast Charging,Yes,0.1321743243243243,0.0405405405405405,75,0.9751351351351352,62.59826666666667,150.0,0.8,0,0,24/7,0.0147,62.6,17.55,8.42,70.0,0.1322,0.97,Unknown,225,3.0,0.0,1776,97412.86,46716.2,0.31336405529953915,0.4240460763138949,0.0405405405405405,0.0568,Overbuilt,5839.52,9.38
EVS04941,2,700,3,3,AC Level 2,Ultra-Fast Charging,Yes,0.5504081632653061,0.3537414965986394,147,6.192517006802721,66.04959183673469,350.0,0.6666666666666666,1,1,24/7,0.0248,66.05,18.47,6.63,134.0,0.5504,6.19,Unknown,7644,5.0,6.8,8232,399166.89,143238.27,0.6451612903225806,0.244060475161987,0.3537414965986394,0.3507,Critical Congestion,71619.13,73.5
