Station_ID,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Station_Age_Years,Charger_Type,Station_Type,Renewable_Energy_Source,Avg_Utilization,Congestion_Freq,Total_Sessions,Avg_Wait_Time,Avg_Session_Duration,Power_per_Charger,Charger_to_Parking_Ratio,Target_High_Util,Target_High_Congestion
EVS03795,3,66,6,10,DC Fast Charger,Destination/AC,Yes,0.3384759493670886,0.27848101265822783,159,5.2976582278481015,60.54226415094339,22.0,0.5,0,0
EVS03796,2,44,3,6,AC Level 1,Destination/AC,No,0.5269396551724138,0.1206896551724138,58,2.646206896551724,63.23310344827586,22.0,0.6666666666666666,1,0
EVS03797,7,154,9,16,AC Level 2,Destination/AC,Yes,0.14863982300884954,0.12389380530973451,114,1.7838495575221238,61.881052631578946,22.0,0.7777777777777778,0,0
EVS03798,5,110,7,15,DC Fast Charger,Destination/AC,No,0.20779166666666668,0.041666666666666664,24,0.4975,62.33833333333334,22.0,0.7142857142857143,0,0
EVS03799,4,200,8,10,DC Fast Charger,Fast Charging,No,0.2156857142857143,0.07142857142857142,14,0.37,51.76714285714286,50.0,0.5,0,0
EVS03800,3,150,4,3,AC Level 1,Fast Charging,Yes,0.32877931034482755,0.06896551724137931,29,1.043103448275862,59.178275862068965,50.0,0.75,0,0
EVS03801,2,44,3,4,AC Level 2,Destination/AC,Yes,0.5069664705882353,0.4470588235294118,170,7.300529411764705,60.835647058823525,22.0,0.6666666666666666,0,1
EVS03802,6,132,9,7,AC Level 2,Destination/AC,No,0.17390227272727274,0.030303030303030304,134,1.8887121212121212,61.66962686567164,22.0,0.6666666666666666,0,0
EVS03803,7,2450,10,6,AC Level 2,Ultra-Fast Charging,No,0.1420587570621469,0.096045197740113,177,1.9945762711864408,59.664802259887004,350.0,0.7,0,0
EVS03804,2,100,4,7,AC Level 2,Fast Charging,Yes,0.50536875,0.125,16,1.36875,60.644999999999996,50.0,0.5,0,0
EVS03805,5,250,7,13,AC Level 2,Fast Charging,No,0.2154473684210526,0.0,19,0.5184210526315789,64.63421052631578,50.0,0.7142857142857143,0,0
EVS03806,4,200,9,9,AC Level 2,Fast Charging,Yes,0.2523244318181818,0.19318181818181818,177,3.244375,60.215028248587565,50.0,0.4444444444444444,0,0
EVS03807,2,100,3,5,AC Level 2,Fast Charging,No,0.5113210526315789,0.15789473684210525,19,1.8199999999999998,61.357894736842105,50.0,0.6666666666666666,0,0
EVS03808,2,100,3,10,AC Level 1,Fast Charging,No,0.5164225806451613,0.03225806451612903,31,1.5816129032258064,61.97096774193549,50.0,0.6666666666666666,1,0
EVS03809,2,300,4,11,DC Fast Charger,Fast Charging,No,0.413259375,0.20833333333333334,96,4.3171875,49.59072916666667,150.0,0.5,0,0
EVS03810,4,1400,5,12,DC Fast Charger,Ultra-Fast Charging,No,0.22165384615384617,0.08791208791208792,95,2.3365934065934066,50.956421052631576,350.0,0.8,0,0
EVS03811,2,100,3,4,AC Level 2,Fast Charging,No,0.5230383333333334,0.11666666666666667,60,2.491,62.76433333333333,50.0,0.6666666666666666,1,0
EVS03812,1,150,1,4,AC Level 2,Fast Charging,No,0.8886010752688172,0.7956989247311828,93,7.11494623655914,61.25451612903226,150.0,1.0,1,1
EVS03813,2,700,3,8,AC Level 1,Ultra-Fast Charging,Yes,0.5103955555555556,0.3111111111111111,136,6.011444444444444,60.796470588235294,350.0,0.6666666666666666,0,1
EVS03814,1,150,2,11,AC Level 1,Fast Charging,No,0.9223345238095239,0.8333333333333334,84,7.716309523809524,63.99083333333334,150.0,0.5,1,1
EVS03815,6,2100,8,4,AC Level 2,Ultra-Fast Charging,Yes,0.16914477611940298,0.029850746268656716,67,1.3885074626865672,60.88955223880597,350.0,0.75,0,0
EVS03816,3,66,4,13,DC Fast Charger,Destination/AC,No,0.3506740740740741,0.07407407407407407,27,0.9566666666666666,63.120370370370374,22.0,0.75,0,0
EVS03817,7,350,10,7,AC Level 2,Fast Charging,Yes,0.15176122448979593,0.04081632653061224,98,1.1060204081632654,63.74071428571429,50.0,0.7,0,0
EVS03818,1,150,1,15,DC Fast Charger,Fast Charging,Yes,0.8263863905325444,0.7869822485207101,169,9.281005917159764,54.669881656804726,150.0,1.0,1,1
EVS03819,6,2100,9,10,DC Fast Charger,Ultra-Fast Charging,Yes,0.15009923664122138,0.06870229007633588,132,1.7320610687022902,53.62537878787879,350.0,0.6666666666666666,0,0
EVS03820,4,1400,6,14,DC Fast Charger,Ultra-Fast Charging,Yes,0.2210679012345679,0.18518518518518517,163,3.3738580246913585,52.73104294478527,350.0,0.6666666666666666,0,0
EVS03821,5,110,9,9,AC Level 1,Destination/AC,Yes,0.21167894736842102,0.10526315789473684,38,0.6994736842105262,63.50368421052631,22.0,0.5555555555555556,0,0
EVS03822,1,150,2,12,AC Level 1,Fast Charging,No,0.8684235294117647,0.7647058823529411,17,1.9023529411764708,62.72764705882352,150.0,0.5,1,1
EVS03823,4,88,5,13,AC Level 2,Destination/AC,No,0.26455982905982905,0.1794871794871795,117,2.302735042735043,63.49470085470085,22.0,0.8,0,0
EVS03824,4,88,9,8,AC Level 1,Destination/AC,Yes,0.2442230769230769,0.10256410256410256,39,0.9397435897435897,58.614871794871796,22.0,0.4444444444444444,0,0
EVS03825,2,44,3,8,AC Level 1,Destination/AC,No,0.5108932692307693,0.2692307692307692,104,5.413269230769231,61.307307692307695,22.0,0.6666666666666666,0,0
EVS03826,3,1050,6,14,AC Level 1,Ultra-Fast Charging,Yes,0.3407928571428571,0.31547619047619047,169,5.215297619047619,60.99414201183432,350.0,0.5,0,1
EVS03827,8,176,10,15,DC Fast Charger,Destination/AC,Yes,0.12699166666666667,0.041666666666666664,72,0.865,60.95722222222222,22.0,0.8,0,0
EVS03828,1,22,1,15,AC Level 1,Destination/AC,Yes,0.8962676767676768,0.797979797979798,99,8.23838383838384,62.650101010101004,22.0,1.0,1,1
EVS03829,2,44,3,4,DC Fast Charger,Destination/AC,No,0.5111685185185185,0.25925925925925924,162,5.244567901234568,61.34018518518519,22.0,0.6666666666666666,0,0
EVS03830,2,44,3,7,DC Fast Charger,Destination/AC,Yes,0.4933105263157895,0.05263157894736842,38,1.3521052631578947,59.19552631578947,22.0,0.6666666666666666,0,0
EVS03831,6,300,9,14,DC Fast Charger,Fast Charging,No,0.14488780487804878,0.0975609756097561,164,2.4654878048780486,52.15884146341463,50.0,0.6666666666666666,0,0
EVS03832,7,154,8,9,DC Fast Charger,Destination/AC,Yes,0.15582857142857143,0.02857142857142857,35,0.8954285714285715,65.44485714285715,22.0,0.875,0,0
EVS03833,3,1050,5,6,AC Level 2,Ultra-Fast Charging,Yes,0.3561935064935065,0.2662337662337662,154,5.162207792207792,64.1144155844156,350.0,0.6,0,0
EVS03834,1,350,2,11,DC Fast Charger,Ultra-Fast Charging,Yes,0.7669487804878049,0.7154471544715447,123,8.989512195121952,50.42821138211382,350.0,0.5,1,1
EVS03835,4,1400,5,7,AC Level 2,Ultra-Fast Charging,No,0.24414594594594596,0.08108108108108109,37,1.063243243243243,58.59540540540541,350.0,0.8,0,0
EVS03836,6,900,10,4,AC Level 2,Fast Charging,No,0.17436148148148148,0.07407407407407407,135,2.0876296296296295,62.77066666666667,150.0,0.6,0,0
EVS03837,5,110,8,10,DC Fast Charger,Destination/AC,Yes,0.21557555555555558,0.044444444444444446,45,1.0991111111111111,64.67466666666667,22.0,0.625,0,0
EVS03838,5,750,8,7,AC Level 1,Fast Charging,Yes,0.19990461538461538,0.08461538461538462,130,2.2565384615384616,59.97161538461539,150.0,0.625,0,0
EVS03839,3,450,6,15,AC Level 2,Fast Charging,No,0.339632,0.2571428571428571,176,5.360142857142857,60.78642045454546,150.0,0.5,0,0
EVS03840,4,200,6,8,AC Level 2,Fast Charging,Yes,0.25504044943820225,0.21910112359550563,179,4.15,60.86782122905028,50.0,0.6666666666666666,0,0
EVS03841,4,200,5,15,AC Level 2,Fast Charging,No,0.2555043165467626,0.17266187050359713,139,3.720359712230216,61.32122302158273,50.0,0.8,0,0
EVS03842,2,100,3,14,AC Level 1,Fast Charging,Yes,0.5484131313131313,0.2727272727272727,101,4.515050505050505,64.82920792079207,50.0,0.6666666666666666,1,0
EVS03843,6,900,7,6,DC Fast Charger,Fast Charging,No,0.14475934959349593,0.04878048780487805,123,1.7182926829268292,52.11373983739837,150.0,0.8571428571428571,0,0
EVS03844,2,700,3,15,DC Fast Charger,Ultra-Fast Charging,No,0.4379455882352941,0.14705882352941177,68,2.8998529411764706,52.55338235294118,350.0,0.6666666666666666,0,0
EVS03845,2,44,4,6,DC Fast Charger,Destination/AC,No,0.5181121794871795,0.3525641025641026,156,7.167692307692308,62.17378205128205,22.0,0.5,1,1
EVS03846,3,1050,4,12,DC Fast Charger,Ultra-Fast Charging,No,0.3008274725274725,0.14285714285714285,91,3.4875824175824177,54.14879120879121,350.0,0.75,0,0
EVS03847,2,300,3,15,AC Level 2,Fast Charging,No,0.5340664179104477,0.35074626865671643,135,7.101791044776119,64.1102962962963,150.0,0.6666666666666666,1,1
EVS03848,5,1750,7,14,DC Fast Charger,Ultra-Fast Charging,No,0.16366470588235293,0.09411764705882353,85,1.66,49.09729411764707,350.0,0.7142857142857143,0,0
EVS03849,1,350,2,4,AC Level 1,Ultra-Fast Charging,Yes,0.9088895424836602,0.869281045751634,154,8.558790849673201,62.94064935064935,350.0,0.5,1,1
EVS03850,7,154,9,4,DC Fast Charger,Destination/AC,No,0.14467462686567165,0.014925373134328358,67,0.8083582089552239,60.76402985074627,22.0,0.7777777777777778,0,0
EVS03851,8,1200,10,12,AC Level 2,Fast Charging,No,0.1310919254658385,0.06832298136645963,162,1.6166770186335406,62.535493827160494,150.0,0.8,0,0
EVS03852,2,100,3,5,DC Fast Charger,Fast Charging,Yes,0.4476833333333333,0.06666666666666667,30,1.6203333333333334,53.72233333333334,50.0,0.6666666666666666,0,0
EVS03853,3,66,4,15,AC Level 1,Destination/AC,No,0.31530689655172417,0.034482758620689655,29,0.8706896551724138,56.755172413793105,22.0,0.75,0,0
EVS03854,2,100,3,12,AC Level 2,Fast Charging,No,0.5485849315068493,0.0821917808219178,73,3.327945205479452,65.87890410958904,50.0,0.6666666666666666,1,0
EVS03855,6,300,10,16,AC Level 1,Fast Charging,No,0.156173417721519,0.0379746835443038,79,1.5286075949367088,56.22202531645569,50.0,0.6,0,0
EVS03856,6,2100,9,7,AC Level 1,Ultra-Fast Charging,No,0.1756125,0.06666666666666667,120,2.1598333333333333,63.22183333333333,350.0,0.6666666666666666,0,0
EVS03857,3,450,5,6,DC Fast Charger,Fast Charging,No,0.28380689655172414,0.15517241379310345,58,2.5932758620689653,51.0848275862069,150.0,0.6,0,0
EVS03858,2,100,2,12,AC Level 2,Fast Charging,Yes,0.49511666666666665,0.16666666666666666,24,1.2437500000000001,59.41416666666667,50.0,1.0,0,0
EVS03859,4,200,6,6,DC Fast Charger,Fast Charging,No,0.21146119402985075,0.13432835820895522,67,1.692089552238806,50.751343283582095,50.0,0.6666666666666666,0,0
EVS03860,3,66,4,9,AC Level 2,Destination/AC,No,0.3301860465116279,0.1744186046511628,86,2.653139534883721,59.433488372093024,22.0,0.75,0,0
EVS03861,4,1400,6,5,AC Level 2,Ultra-Fast Charging,No,0.25437899999999997,0.07,101,2.48345,60.44712871287128,350.0,0.6666666666666666,0,0
EVS03862,6,132,8,10,AC Level 2,Destination/AC,Yes,0.17085809523809525,0.08571428571428572,105,1.769809523809524,61.50866666666666,22.0,0.75,0,0
EVS03863,2,700,3,10,DC Fast Charger,Ultra-Fast Charging,Yes,0.3932906976744186,0.06976744186046512,43,2.7609302325581395,47.1946511627907,350.0,0.6666666666666666,0,0
EVS03864,5,750,9,9,AC Level 2,Fast Charging,No,0.20913457943925234,0.102803738317757,108,2.2080841121495327,62.158425925925926,150.0,0.5555555555555556,0,0
EVS03865,2,44,2,7,DC Fast Charger,Destination/AC,Yes,0.5011446280991736,0.19008264462809918,122,4.757396694214876,59.643852459016394,22.0,1.0,0,0
EVS03866,2,700,4,9,AC Level 1,Ultra-Fast Charging,No,0.5152628205128205,0.2564102564102564,157,5.693621794871795,61.43738853503185,350.0,0.5,1,0
EVS03867,3,450,5,10,DC Fast Charger,Fast Charging,No,0.2941810344827586,0.15517241379310345,117,3.044396551724138,52.500256410256405,150.0,0.6,0,0
EVS03868,5,1750,9,14,AC Level 1,Ultra-Fast Charging,No,0.20013687943262412,0.0851063829787234,141,2.7346808510638296,60.04085106382979,350.0,0.5555555555555556,0,0
EVS03869,1,150,2,9,AC Level 2,Fast Charging,Yes,0.878162,0.72,50,4.4478,61.2464,150.0,0.5,1,1
EVS03870,7,1050,9,16,DC Fast Charger,Fast Charging,Yes,0.12736825396825396,0.09523809523809523,127,1.5966269841269842,53.074094488188976,150.0,0.7777777777777778,0,0
EVS03871,2,300,3,12,DC Fast Charger,Fast Charging,Yes,0.4435076923076923,0.07692307692307693,26,0.9607692307692308,53.22038461538462,150.0,0.6666666666666666,0,0
EVS03872,5,250,10,4,DC Fast Charger,Fast Charging,No,0.17301333333333335,0.03333333333333333,30,0.5153333333333333,51.90533333333334,50.0,0.5,0,0
EVS03873,3,1050,3,7,DC Fast Charger,Ultra-Fast Charging,No,0.30569695121951224,0.22560975609756098,166,4.414207317073171,54.36259036144579,350.0,1.0,0,0
EVS03874,7,154,9,5,AC Level 1,Destination/AC,Yes,0.14962,0.05454545454545454,110,1.2399090909090908,62.84009090909091,22.0,0.7777777777777778,0,0
EVS03875,5,750,9,13,AC Level 1,Fast Charging,Yes,0.20299674796747966,0.10569105691056911,124,2.342032520325203,60.40814516129032,150.0,0.5555555555555556,0,0
EVS03876,1,22,2,11,AC Level 1,Destination/AC,Yes,0.8633398230088496,0.8230088495575221,113,9.984778761061946,58.997964601769915,22.0,0.5,1,1
EVS03877,1,22,2,11,DC Fast Charger,Destination/AC,Yes,0.9146635658914729,0.8294573643410853,131,8.859250645994832,65.0354961832061,22.0,0.5,1,1
EVS03878,2,100,2,9,AC Level 2,Fast Charging,No,0.514059090909091,0.16666666666666666,66,2.1293939393939394,61.68666666666667,50.0,1.0,1,0
EVS03879,4,600,7,9,AC Level 1,Fast Charging,No,0.25421076923076924,0.1076923076923077,65,1.080923076923077,61.011692307692314,150.0,0.5714285714285714,0,0
EVS03880,2,300,3,9,DC Fast Charger,Fast Charging,No,0.4400892857142857,0.03571428571428571,28,1.2289285714285714,52.81107142857143,150.0,0.6666666666666666,0,0
EVS03881,5,250,7,3,AC Level 2,Fast Charging,No,0.20596415094339623,0.14465408805031446,159,2.9593081761006292,61.78987421383648,50.0,0.7142857142857143,0,0
EVS03882,5,1750,6,11,DC Fast Charger,Ultra-Fast Charging,No,0.18375846153846154,0.046153846153846156,66,0.9741538461538461,54.29363636363637,350.0,0.8333333333333334,0,0
EVS03883,6,2100,8,8,DC Fast Charger,Ultra-Fast Charging,No,0.14357542372881357,0.059322033898305086,118,1.8168644067796609,51.68754237288136,350.0,0.75,0,0
EVS03884,8,400,10,8,AC Level 2,Fast Charging,Yes,0.13466506024096384,0.10843373493975904,84,1.1543373493975904,63.8702380952381,50.0,0.8,0,0
EVS03885,5,110,10,3,AC Level 1,Destination/AC,No,0.19956222222222222,0.044444444444444446,45,0.839111111111111,59.867333333333335,22.0,0.5,0,0
EVS03886,6,300,8,11,AC Level 1,Fast Charging,Yes,0.16870526315789475,0.10526315789473684,96,1.306578947368421,60.1028125,50.0,0.75,0,0
EVS03887,6,900,10,16,AC Level 2,Fast Charging,Yes,0.16740526315789472,0.05263157894736842,19,0.5431578947368422,60.265263157894736,150.0,0.6,0,0
EVS03888,5,110,9,7,AC Level 2,Destination/AC,No,0.20891489361702126,0.1276595744680851,47,0.893191489361702,62.67595744680851,22.0,0.5555555555555556,0,0
EVS03889,4,200,5,11,DC Fast Charger,Fast Charging,Yes,0.21286764705882352,0.058823529411764705,34,1.3829411764705883,51.08882352941176,50.0,0.8,0,0
EVS03890,3,150,5,16,DC Fast Charger,Fast Charging,No,0.2952938356164384,0.18493150684931506,147,4.017842465753425,52.791564625850334,50.0,0.6,0,0
EVS03891,1,22,2,5,DC Fast Charger,Destination/AC,Yes,0.8768263157894737,0.7894736842105263,96,7.764157894736843,60.256458333333335,22.0,0.5,1,1
EVS03892,1,150,2,9,DC Fast Charger,Fast Charging,No,0.7851335260115607,0.7283236994219653,173,8.640751445086705,51.05878612716763,150.0,0.5,1,1
EVS03893,1,50,2,5,AC Level 1,Fast Charging,No,0.8773670454545454,0.7613636363636364,88,7.467727272727273,58.85397727272727,50.0,0.5,1,1
EVS03894,1,150,1,9,AC Level 1,Fast Charging,Yes,0.8797824561403508,0.8245614035087719,57,5.479824561403509,62.331754385964906,150.0,1.0,1,1
EVS03895,1,50,1,5,AC Level 2,Fast Charging,No,0.8772967479674797,0.7723577235772358,124,8.119552845528455,59.46814516129032,50.0,1.0,1,1
EVS03896,3,150,4,14,AC Level 2,Fast Charging,No,0.3382684848484849,0.2787878787878788,165,5.949878787878788,60.887212121212116,50.0,0.75,0,0
EVS03897,2,300,3,12,AC Level 1,Fast Charging,No,0.49921932773109245,0.23529411764705882,120,4.907773109243697,59.46058333333334,150.0,0.6666666666666666,0,0
EVS03898,4,1400,8,13,AC Level 2,Ultra-Fast Charging,No,0.2685666666666667,0.1111111111111111,18,0.3844444444444444,64.45666666666666,350.0,0.5,0,0
EVS03899,1,150,1,12,AC Level 2,Fast Charging,Yes,0.9097304347826087,0.8115942028985508,69,7.154347826086957,63.24927536231884,150.0,1.0,1,1
EVS03900,4,88,5,11,DC Fast Charger,Destination/AC,Yes,0.25496256983240223,0.12849162011173185,180,3.1051955307262573,60.851444444444446,22.0,0.8,0,0
EVS03901,3,1050,6,12,DC Fast Charger,Ultra-Fast Charging,No,0.31179906542056074,0.11214953271028037,107,3.0942990654205604,56.12327102803738,350.0,0.5,0,0
EVS03902,1,150,2,3,DC Fast Charger,Fast Charging,No,0.7814543352601155,0.7167630057803468,173,9.411676300578035,51.47901734104047,150.0,0.5,1,1
EVS03903,4,200,9,13,AC Level 1,Fast Charging,Yes,0.260103125,0.1953125,129,3.0791796875,61.94124031007752,50.0,0.4444444444444444,0,0
EVS03904,6,300,9,11,AC Level 1,Fast Charging,No,0.16287857142857143,0.0,14,0.3921428571428572,58.635714285714286,50.0,0.6666666666666666,0,0
EVS03905,1,50,1,9,DC Fast Charger,Fast Charging,Yes,0.7880873684210526,0.6894736842105263,192,8.945815789473684,51.54833333333334,50.0,1.0,1,1
EVS03906,5,1750,7,13,DC Fast Charger,Ultra-Fast Charging,Yes,0.16868851351351352,0.12162162162162163,148,2.556891891891892,50.60574324324324,350.0,0.7142857142857143,0,0
EVS03907,5,750,6,8,AC Level 2,Fast Charging,Yes,0.20850981595092025,0.12269938650306748,163,2.5023312883435582,62.5517791411043,150.0,0.8333333333333334,0,0
EVS03908,5,750,10,15,DC Fast Charger,Fast Charging,Yes,0.17243977900552487,0.11602209944751381,181,3.0022651933701656,51.73154696132597,150.0,0.5,0,0
EVS03909,7,154,10,14,AC Level 1,Destination/AC,No,0.13975500000000002,0.075,40,0.83475,58.6965,22.0,0.7,0,0
EVS03910,3,1050,5,6,AC Level 1,Ultra-Fast Charging,Yes,0.3471165714285714,0.18285714285714286,177,4.635914285714286,61.77435028248587,350.0,0.6,0,0
EVS03911,4,200,8,6,AC Level 1,Fast Charging,No,0.26112,0.08,50,1.3964,62.669399999999996,50.0,0.5,0,0
EVS03912,4,88,5,9,AC Level 2,Destination/AC,No,0.2600887573964497,0.15976331360946747,170,4.09508875739645,62.05394117647059,22.0,0.8,0,0
EVS03913,4,88,6,14,AC Level 1,Destination/AC,Yes,0.24755094339622644,0.03773584905660377,53,1.3533962264150945,59.41207547169812,22.0,0.6666666666666666,0,0
EVS03914,4,88,5,8,AC Level 1,Destination/AC,Yes,0.2561424242424242,0.08080808080808081,101,2.015151515151515,60.256039603960396,22.0,0.8,0,0
EVS03915,3,450,4,10,DC Fast Charger,Fast Charging,Yes,0.2971613793103448,0.19310344827586207,145,4.785241379310345,53.48862068965518,150.0,0.75,0,0
EVS03916,2,44,3,15,AC Level 2,Destination/AC,Yes,0.4726227272727273,0.13636363636363635,22,1.424090909090909,56.715,22.0,0.6666666666666666,0,0
EVS03917,6,132,9,14,AC Level 1,Destination/AC,No,0.17344444444444443,0.07407407407407407,27,0.6588888888888889,62.44,22.0,0.6666666666666666,0,0
EVS03918,1,22,2,13,AC Level 1,Destination/AC,Yes,0.8879142857142858,0.8869047619047619,169,8.925565476190476,60.67686390532544,22.0,0.5,1,1
EVS03919,7,1050,9,6,AC Level 1,Fast Charging,No,0.13551818181818182,0.045454545454545456,22,0.46090909090909093,56.915909090909096,150.0,0.7777777777777778,0,0
EVS03920,1,150,2,9,AC Level 1,Fast Charging,No,0.8632073529411765,0.7867647058823529,136,7.682720588235293,58.84522058823529,150.0,0.5,1,1
EVS03921,1,150,1,7,DC Fast Charger,Fast Charging,No,0.7746290816326531,0.7448979591836735,196,9.835867346938775,50.27387755102041,150.0,1.0,1,1
EVS03922,2,300,3,10,AC Level 1,Fast Charging,Yes,0.5010411764705882,0.29411764705882354,102,5.9777450980392155,60.125,150.0,0.6666666666666666,0,1
EVS03923,4,600,6,6,AC Level 2,Fast Charging,Yes,0.26086631578947367,0.10526315789473684,95,2.178736842105263,62.60905263157894,150.0,0.6666666666666666,0,0
EVS03924,5,250,7,16,AC Level 1,Fast Charging,Yes,0.18619886363636365,0.056818181818181816,88,1.5746590909090907,55.86011363636364,50.0,0.7142857142857143,0,0
EVS03925,4,1400,8,16,DC Fast Charger,Ultra-Fast Charging,Yes,0.2224146551724138,0.16379310344827586,116,2.6978448275862066,53.37956896551724,350.0,0.5,0,0
EVS03926,4,600,9,3,AC Level 2,Fast Charging,No,0.2589462962962963,0.12037037037037036,109,2.657916666666667,61.57651376146789,150.0,0.4444444444444444,0,0
EVS03927,2,300,4,15,AC Level 1,Fast Charging,Yes,0.49074020618556696,0.32989690721649484,97,5.338969072164948,58.90216494845361,150.0,0.5,0,1
EVS03928,1,50,2,4,DC Fast Charger,Fast Charging,Yes,0.8291999999999999,0.6857142857142857,35,4.2054285714285715,53.779714285714284,50.0,0.5,1,1
EVS03929,4,1400,6,6,AC Level 1,Ultra-Fast Charging,Yes,0.26035963302752296,0.10091743119266056,109,2.750825688073394,62.486788990825694,350.0,0.6666666666666666,0,0
EVS03930,3,150,5,8,AC Level 2,Fast Charging,Yes,0.34076716417910446,0.17164179104477612,135,3.5394776119402986,60.88407407407408,50.0,0.6,0,0
EVS03931,2,300,4,7,DC Fast Charger,Fast Charging,Yes,0.445391452991453,0.3418803418803419,118,5.971410256410256,52.994915254237284,150.0,0.5,0,1
EVS03932,5,110,8,6,AC Level 2,Destination/AC,No,0.20397037037037039,0.07407407407407407,27,0.6251851851851852,61.18925925925925,22.0,0.625,0,0
EVS03933,3,450,7,8,AC Level 2,Fast Charging,Yes,0.34109925373134325,0.17164179104477612,137,4.470522388059702,60.05306569343066,150.0,0.42857142857142855,0,0
