Station_ID,Date,Hour,Traffic_Volume,Average_Speed_kmh,Congestion_Level
EVS00467,2024-01-15,1,317,35.4,Moderate
EVS02544,2024-05-17,23,550,28.9,Moderate
EVS01306,2025-04-26,8,470,36.5,Moderate
EVS02756,2024-06-22,14,332,42.8,Moderate
EVS02514,2024-12-20,12,374,33.7,Low
EVS00551,2024-02-08,18,970,14.9,Severe
EVS02154,2025-05-24,0,306,31.9,Moderate
EVS03128,2025-04-06,8,520,32.2,Moderate
EVS03080,2025-06-17,19,745,22.6,Severe
EVS02707,2024-08-27,12,416,37.8,Moderate
EVS04458,2025-11-11,11,446,34.8,Moderate
EVS03170,2025-02-04,20,592,36.0,High
EVS02174,2025-09-14,13,231,43.1,Low
EVS03521,2024-03-21,1,255,43.4,Moderate
EVS00734,2024-10-10,8,978,12.0,Severe
EVS01537,2024-06-27,8,709,31.7,High
EVS02693,2025-05-23,21,686,32.9,Severe
EVS04366,2024-07-14,21,471,31.8,Moderate
EVS00652,2024-05-17,16,611,30.6,High
EVS00172,2024-08-28,18,973,21.8,Severe
EVS02342,2024-09-18,12,491,34.6,Moderate
EVS00145,2025-11-30,21,464,44.1,High
EVS03778,2025-06-29,15,337,41.9,Moderate
EVS02542,2024-01-17,11,459,42.3,Moderate
EVS03346,2025-08-21,1,367,38.1,Moderate
EVS02631,2024-12-13,14,476,38.8,Moderate
EVS04137,2024-07-04,9,914,21.1,Severe
EVS01998,2025-12-04,10,500,28.6,Moderate
EVS02394,2025-11-18,7,626,29.9,High
EVS04892,2025-07-18,11,617,37.6,High
EVS00274,2024-09-05,6,545,30.1,Moderate
EVS00228,2024-01-19,2,424,37.3,Moderate
EVS01062,2025-09-23,20,1000,15.5,Severe
EVS02866,2025-11-09,10,350,38.4,Moderate
EVS01200,2025-05-28,10,595,35.0,High
EVS00317,2024-02-10,12,208,51.7,Low
EVS00052,2024-04-14,12,242,45.7,Low
EVS00107,2024-07-24,22,360,37.8,Moderate
EVS01670,2025-01-14,15,590,25.8,High
EVS04272,2025-07-17,3,351,32.7,Moderate
EVS01918,2024-06-03,7,979,15.0,Severe
EVS02231,2024-06-08,4,275,39.7,Moderate
EVS04832,2025-02-01,21,448,32.8,Moderate
EVS02294,2024-08-05,20,802,29.1,Severe
EVS02775,2025-11-22,9,464,44.0,Moderate
EVS00401,2024-09-01,5,294,41.6,Moderate
EVS01768,2024-08-06,3,430,43.0,Moderate
EVS01706,2024-10-28,5,414,33.3,Moderate
EVS01098,2025-09-01,18,1400,12.0,Severe
EVS04951,2025-03-09,6,401,32.8,High
EVS02809,2025-05-21,19,767,30.8,High
EVS02198,2025-01-22,17,715,28.9,High
EVS04387,2025-06-01,11,328,38.1,Moderate
EVS00141,2025-01-29,5,348,45.4,Moderate
EVS00487,2025-06-27,16,721,27.9,Severe
EVS03074,2024-01-15,11,332,42.6,Moderate
EVS01837,2025-10-27,23,319,39.8,Moderate
EVS02760,2024-04-16,22,480,34.8,Moderate
EVS03482,2024-10-03,15,546,38.0,Moderate
EVS02791,2024-03-25,4,320,42.2,Moderate
EVS02668,2025-08-12,18,979,16.9,Severe
EVS04137,2025-11-16,1,281,43.0,Moderate
EVS03114,2025-09-18,15,651,28.6,High
EVS02612,2024-08-16,21,574,32.1,High
EVS00106,2024-04-02,10,592,31.2,Moderate
EVS00311,2024-11-05,19,1024,13.0,Severe
EVS01451,2025-02-28,5,457,31.4,Moderate
EVS00028,2025-07-06,2,244,47.4,Low
EVS00553,2024-04-14,1,322,41.8,Moderate
EVS04909,2024-09-21,1,223,45.8,Low
EVS04806,2025-02-28,23,419,34.2,Moderate
EVS04567,2024-10-25,14,409,34.8,Moderate
EVS00851,2025-07-22,1,438,40.1,Moderate
EVS03936,2024-11-03,20,450,43.2,Moderate
EVS01792,2025-04-16,9,652,29.4,Moderate
EVS01116,2024-03-23,18,739,28.1,High
EVS04136,2024-07-06,22,303,40.4,Moderate
EVS02593,2025-02-24,1,285,41.9,Moderate
EVS01420,2024-06-16,8,527,33.4,High
EVS04922,2025-11-30,9,793,29.2,High
EVS04009,2024-11-01,11,478,34.1,Moderate
EVS03701,2025-10-04,5,313,39.4,Low
EVS00569,2024-01-07,13,301,45.2,Low
EVS02530,2025-10-24,7,607,30.8,High
EVS00732,2024-09-12,16,513,38.6,Moderate
EVS04589,2024-08-30,21,473,21.3,Moderate
EVS00312,2025-06-27,5,593,29.9,High
EVS00392,2024-09-03,18,979,15.8,Severe
EVS02861,2025-04-03,8,739,26.4,Severe
EVS04746,2024-05-12,2,268,36.7,Moderate
EVS02039,2025-09-16,16,812,24.7,Severe
EVS03813,2024-09-22,19,608,30.1,High
EVS01359,2025-09-08,11,448,35.6,Moderate
EVS01500,2025-08-25,3,388,41.7,Moderate
EVS00643,2025-04-23,4,378,40.0,Moderate
EVS00609,2025-12-22,20,744,19.8,Severe
EVS02221,2025-07-06,7,773,17.7,Severe
EVS02411,2025-06-24,16,801,26.2,Severe
EVS03355,2025-11-01,2,258,41.4,Low
EVS00102,2024-12-16,19,810,23.3,Severe
EVS03259,2025-06-06,0,440,41.0,Moderate
EVS01611,2024-04-25,21,546,33.4,Moderate
EVS01702,2024-12-18,15,514,33.8,High
EVS03924,2024-11-21,20,870,19.5,Severe
EVS04192,2025-02-16,14,358,32.7,Moderate
EVS04712,2024-09-12,21,733,24.8,Severe
EVS04594,2024-08-10,6,397,43.5,Moderate
EVS02610,2025-08-19,23,278,43.5,Low
EVS02638,2024-01-17,17,724,32.5,High
EVS04080,2024-02-16,19,927,16.1,Severe
EVS02581,2025-02-28,2,278,41.7,Low
EVS03725,2024-03-29,12,442,32.4,High
EVS04937,2025-01-19,22,296,40.3,Low
EVS03563,2024-07-17,14,382,39.8,Moderate
EVS03921,2025-06-29,15,393,32.7,Moderate
EVS01182,2024-08-15,17,994,21.6,Severe
EVS02152,2024-01-16,5,439,35.2,Moderate
EVS03857,2025-08-31,13,223,46.3,Low
EVS04196,2025-05-26,14,414,31.5,Moderate
EVS04339,2024-07-22,1,330,42.0,Moderate
EVS02225,2025-12-17,4,311,32.8,Moderate
EVS02930,2024-05-22,3,371,44.9,Moderate
EVS01129,2025-12-21,0,207,44.6,Low
EVS03665,2024-12-29,6,354,30.0,Moderate
EVS03677,2025-07-23,8,709,34.7,High
EVS03360,2024-08-03,15,358,37.7,Low
EVS01509,2024-10-12,1,213,44.9,Low
EVS04818,2025-07-22,21,549,35.5,Moderate
EVS04455,2024-07-21,14,249,47.5,Moderate
EVS02605,2024-08-01,22,338,40.3,Moderate
EVS00360,2025-07-02,20,659,27.2,High
EVS04010,2025-07-12,1,236,46.8,Low
EVS03921,2024-05-19,14,264,43.4,Moderate
EVS00702,2024-03-15,9,601,31.7,High
EVS01558,2024-07-18,22,294,39.0,Low
EVS01223,2024-05-11,13,225,45.6,Low
EVS02280,2024-11-20,9,859,18.8,Severe
EVS02668,2024-12-14,13,288,44.6,Moderate
EVS01502,2025-12-01,13,435,37.9,Moderate
EVS01410,2024-04-26,16,656,27.4,High
EVS01184,2024-05-24,8,790,22.8,Severe
EVS03133,2025-01-07,3,308,39.1,Moderate
EVS01305,2024-05-31,21,491,39.4,Moderate
EVS03122,2025-01-20,8,723,27.8,High
EVS04891,2024-12-16,21,566,37.4,High
EVS01606,2025-11-18,16,680,28.7,High
EVS03984,2024-06-23,20,404,36.3,Moderate
EVS03206,2024-09-08,23,228,42.9,Low
EVS04735,2025-02-20,15,550,32.8,Moderate
EVS00564,2024-04-27,19,846,27.6,Severe
EVS01290,2024-02-07,2,258,32.7,Moderate
EVS00965,2024-09-08,11,270,41.2,Moderate
EVS02196,2024-12-03,18,873,20.9,Severe
EVS00425,2024-07-21,16,525,29.1,High
EVS02999,2025-07-20,10,587,33.7,High
EVS01107,2025-05-30,6,606,25.7,High
EVS04540,2024-02-25,17,589,25.6,High
EVS01475,2025-12-27,2,344,48.9,Moderate
EVS04366,2025-11-06,23,367,42.2,Moderate
EVS04460,2024-05-29,19,977,21.8,Severe
EVS00967,2025-11-19,17,872,20.9,Severe
EVS01616,2025-08-16,4,261,42.9,Low
EVS04523,2024-05-25,16,501,35.0,High
EVS02965,2025-08-06,4,428,37.4,Moderate
EVS02365,2024-07-13,12,256,46.6,Low
EVS01520,2024-01-13,12,194,40.3,Moderate
EVS04414,2025-01-14,21,548,29.8,High
EVS03016,2024-06-02,23,359,49.4,Moderate
EVS01821,2024-09-01,12,244,40.4,Moderate
EVS03645,2024-11-10,12,263,35.2,Low
EVS00712,2024-03-09,11,263,41.6,Moderate
EVS01973,2024-04-16,8,1106,12.0,Severe
EVS03694,2025-04-05,5,269,40.6,Low
EVS04273,2025-01-30,5,379,40.3,Moderate
EVS01712,2024-02-02,7,757,24.0,Severe
EVS04626,2024-03-26,20,745,17.8,Severe
EVS01932,2025-06-19,13,301,40.4,Low
EVS04333,2024-03-12,2,303,42.0,Moderate
EVS02600,2024-12-14,9,576,32.5,High
EVS04660,2025-01-22,18,1226,12.0,Severe
EVS03280,2024-04-25,3,342,42.5,Moderate
EVS01403,2025-10-04,22,381,37.1,Moderate
EVS01894,2025-05-26,0,348,42.5,Moderate
EVS00635,2025-11-10,8,909,19.7,Severe
EVS04004,2025-12-21,4,305,37.2,Moderate
EVS02136,2024-09-19,3,315,40.4,Moderate
EVS03402,2025-06-02,15,609,31.5,Moderate
EVS04915,2024-12-24,12,254,43.7,Low
EVS04295,2024-07-25,6,529,32.4,Moderate
EVS01554,2024-01-19,23,414,38.2,Moderate
EVS01217,2025-11-20,17,1312,12.0,Severe
EVS00720,2024-12-21,14,257,45.0,Low
EVS01496,2025-08-28,14,433,38.1,Moderate
EVS00261,2025-05-23,13,345,40.7,Moderate
EVS01183,2024-05-28,3,304,40.9,Low
EVS02781,2024-03-16,18,644,35.3,Severe
EVS01625,2025-01-18,15,355,43.1,Moderate
EVS03378,2024-03-15,8,1043,20.6,Severe
EVS02396,2024-01-14,14,267,48.2,Low
EVS01457,2025-05-30,22,407,33.7,Moderate
EVS00862,2025-08-05,11,373,36.6,Moderate
EVS02352,2024-02-11,13,284,42.9,Low
EVS03888,2024-10-16,23,388,44.3,Moderate
EVS01547,2024-04-16,17,935,16.0,Severe
EVS02118,2025-08-20,7,551,27.6,Moderate
EVS00570,2024-12-17,6,546,30.3,High
EVS01449,2024-01-02,5,642,28.8,High
EVS00861,2025-11-15,13,263,45.4,Moderate
EVS04707,2024-07-15,10,640,28.6,High
EVS01164,2025-02-09,9,383,42.3,Moderate
EVS00740,2024-08-24,1,175,48.9,Low
EVS02456,2024-12-18,18,711,28.0,High
EVS02363,2025-03-25,17,766,29.2,Severe
EVS04080,2024-05-04,2,247,50.8,Moderate
EVS04872,2024-10-14,14,339,38.4,Moderate
EVS01826,2025-07-18,16,625,30.6,High
EVS03102,2024-07-09,19,893,20.6,Severe
EVS00930,2024-02-28,6,668,31.6,High
EVS02449,2024-02-19,22,410,38.9,Moderate
EVS00067,2025-04-12,21,298,45.1,Low
EVS02625,2024-03-14,21,731,28.6,Severe
EVS00161,2025-07-29,13,315,43.1,Moderate
EVS02482,2024-12-25,22,373,39.6,Moderate
EVS03461,2024-05-30,5,518,29.6,Moderate
EVS02970,2025-08-14,8,771,18.4,Severe
EVS03920,2024-07-29,22,730,31.9,Severe
EVS00959,2024-04-14,5,420,36.9,Moderate
EVS03786,2025-11-02,21,540,32.5,Moderate
EVS03851,2025-07-24,11,510,32.4,Moderate
EVS00745,2025-07-03,14,355,41.3,Moderate
EVS02372,2025-04-30,7,776,25.1,High
EVS04422,2024-11-05,10,512,28.0,Moderate
EVS01656,2025-09-30,5,514,37.6,High
EVS04064,2025-12-02,19,1112,12.0,Severe
EVS00967,2025-08-07,16,829,22.9,Severe
EVS01813,2025-04-13,16,581,33.0,Moderate
EVS03893,2025-03-25,9,733,23.2,Severe
EVS02054,2025-07-01,4,409,35.1,Moderate
EVS02331,2024-01-03,11,486,28.2,High
EVS03611,2025-02-06,16,619,34.0,High
EVS00819,2025-08-19,20,558,31.3,High
EVS00716,2025-06-19,20,838,24.9,Severe
EVS00107,2024-06-19,0,338,46.1,Moderate
EVS02995,2025-04-03,13,383,31.3,Low
EVS02806,2025-09-11,12,390,44.4,Moderate
EVS04335,2025-04-23,13,526,35.7,High
EVS00552,2025-05-30,16,724,25.2,Severe
EVS01114,2024-03-03,7,761,26.3,Severe
EVS03879,2025-09-03,9,543,28.5,High
EVS03122,2025-04-08,0,349,41.1,Moderate
EVS01858,2024-11-08,4,285,43.4,Moderate
EVS04239,2024-10-24,21,374,42.1,Moderate
EVS01354,2024-01-12,9,719,22.3,High
EVS01859,2025-05-08,4,350,42.1,Moderate
EVS03105,2024-11-14,7,988,23.1,Severe
EVS01657,2025-09-02,18,1369,12.0,Severe
EVS01650,2024-11-30,0,221,49.1,Low
EVS00247,2024-08-19,17,809,29.7,Severe
EVS04041,2025-08-16,10,349,48.3,Moderate
EVS03308,2024-08-31,14,271,35.6,Low
EVS02701,2025-01-11,8,886,15.2,Severe
EVS03167,2025-02-18,22,387,31.7,Moderate
EVS03897,2024-06-26,16,751,28.5,High
EVS01290,2025-07-30,2,294,40.1,Moderate
EVS04436,2024-08-04,1,334,41.9,Moderate
EVS01732,2025-07-25,19,760,27.9,High
EVS03875,2025-11-13,0,399,34.8,Moderate
EVS00598,2024-04-16,20,639,27.2,High
EVS00264,2025-10-03,3,418,38.1,Moderate
EVS03720,2024-03-31,12,240,35.3,Moderate
EVS01942,2024-11-20,22,392,45.0,Moderate
EVS02621,2024-02-22,20,790,14.7,Severe
EVS03607,2024-08-29,16,742,23.8,Severe
EVS02809,2025-09-22,17,979,13.2,Severe
EVS02812,2025-06-11,20,833,18.0,High
EVS04192,2025-04-26,19,585,29.5,Moderate
EVS03187,2025-09-05,10,487,32.8,Moderate
EVS03360,2024-07-25,0,405,44.0,Moderate
EVS03731,2024-04-04,0,330,36.0,Moderate
EVS00829,2024-07-13,5,383,40.0,Moderate
EVS03680,2025-10-08,0,304,41.7,Moderate
EVS03346,2024-04-14,6,497,35.4,High
EVS01460,2024-01-13,7,736,23.1,High
EVS00248,2024-01-27,17,677,30.1,Severe
EVS01626,2024-06-30,1,256,46.9,Low
EVS04292,2025-12-11,2,333,40.4,Low
EVS01315,2024-04-06,6,330,41.9,Moderate
EVS00991,2025-09-16,5,372,39.7,Low
EVS03162,2025-03-14,1,447,27.9,Moderate
EVS00135,2025-01-22,11,459,31.4,Moderate
EVS01108,2025-07-23,21,578,38.3,Moderate
EVS01977,2025-07-17,10,659,34.0,High
EVS03593,2025-11-19,11,384,33.1,Moderate
EVS01308,2025-06-15,15,420,37.9,Moderate
EVS01267,2025-11-06,1,361,33.3,Moderate
EVS03100,2025-11-20,3,332,31.4,Moderate
EVS04536,2025-12-12,4,355,41.1,Moderate
EVS00185,2025-04-04,14,420,34.1,Moderate
EVS04950,2025-01-16,4,478,33.3,Moderate
EVS03599,2025-06-16,8,997,16.6,Severe
EVS01977,2025-06-09,5,405,41.9,Moderate
EVS01325,2024-09-07,17,682,31.1,High
EVS02619,2025-02-21,7,856,25.2,Severe
EVS01416,2025-04-27,22,374,36.8,Moderate
EVS04206,2025-08-20,12,409,39.2,Moderate
EVS03941,2025-03-07,6,573,29.6,High
EVS01056,2025-09-10,9,948,19.4,Severe
EVS00214,2025-06-13,7,811,20.4,Severe
EVS00791,2025-03-25,3,365,40.1,Moderate
EVS02920,2025-04-21,17,925,14.8,Severe
EVS00962,2025-07-03,3,272,44.9,Moderate
EVS04630,2025-09-18,12,490,27.5,Moderate
EVS04450,2025-10-01,16,817,20.3,Severe
EVS03629,2024-10-06,11,357,47.8,Moderate
EVS00505,2024-07-12,14,428,30.5,Moderate
EVS02486,2025-03-28,16,579,29.1,Moderate
EVS01014,2025-09-02,13,274,42.2,Low
EVS03836,2025-12-21,11,296,40.2,Low
EVS02055,2025-04-26,21,466,43.5,Moderate
EVS02024,2024-01-02,20,935,15.0,Severe
EVS03813,2025-05-03,4,190,42.6,Low
EVS04880,2024-05-21,14,384,43.4,Moderate
EVS04681,2024-02-16,19,771,15.1,Severe
EVS04829,2025-05-07,4,299,39.6,Moderate
EVS03766,2024-11-15,12,234,38.9,Low
EVS00115,2025-02-24,12,375,38.2,Moderate
EVS03247,2025-08-12,12,419,39.0,High
EVS02040,2025-02-24,23,380,43.0,Moderate
EVS00086,2025-01-02,8,1001,12.0,Severe
EVS01172,2025-04-13,10,390,39.5,Moderate
EVS02832,2025-03-29,3,232,39.9,Low
EVS03637,2025-08-15,16,764,29.8,High
EVS00151,2024-11-09,17,718,29.0,Severe
EVS02959,2025-07-25,20,941,14.6,Severe
EVS00517,2024-08-30,4,382,37.5,Moderate
EVS02672,2025-10-08,2,336,39.4,Moderate
EVS00052,2024-08-15,6,538,34.5,High
EVS00762,2025-10-20,14,376,36.9,Moderate
EVS04044,2025-05-10,17,718,30.9,High
EVS01303,2024-03-14,20,889,20.1,Severe
EVS03803,2024-12-31,8,936,21.1,Severe
EVS00794,2024-07-19,2,290,42.2,Low
EVS02927,2024-02-28,13,435,40.2,Moderate
EVS00249,2024-02-08,11,502,36.3,Moderate
EVS04916,2024-07-24,15,594,30.1,High
EVS04672,2025-03-30,16,646,24.8,High
EVS02731,2024-11-24,7,501,33.5,Moderate
EVS01380,2025-08-22,23,315,37.7,Moderate
EVS03153,2025-04-19,11,404,43.0,Moderate
EVS03876,2024-09-28,20,487,30.5,Moderate
EVS02486,2025-05-26,19,1034,12.0,Severe
EVS02826,2024-02-02,14,315,36.9,Moderate
EVS01275,2024-01-13,11,322,35.0,Moderate
EVS02957,2024-06-20,15,558,33.2,High
EVS03265,2024-05-05,7,535,29.6,High
EVS02984,2025-07-17,8,807,27.1,Severe
EVS02288,2024-07-15,19,1084,12.0,Severe
EVS03819,2025-03-07,7,608,28.8,High
EVS01627,2025-11-22,11,256,41.4,Low
EVS03135,2024-08-29,6,564,31.2,High
EVS03461,2025-07-23,14,330,31.7,Moderate
EVS04685,2025-05-11,12,257,48.8,Low
EVS00744,2025-04-16,6,463,37.3,Moderate
EVS01541,2025-12-21,8,678,35.7,Severe
EVS03224,2025-04-28,12,337,41.5,Moderate
EVS03067,2025-09-05,20,623,35.7,Severe
EVS02192,2024-12-22,23,270,40.0,Low
EVS03924,2024-06-06,21,653,32.7,High
EVS02397,2025-01-17,1,419,40.3,Moderate
EVS03478,2024-09-27,8,1089,12.5,Severe
EVS04437,2024-05-06,4,306,45.2,Moderate
EVS00667,2025-01-07,4,310,40.6,Moderate
EVS00040,2025-05-28,0,307,32.9,Moderate
EVS02842,2025-09-01,20,911,14.6,Severe
EVS02164,2024-02-13,22,373,39.2,Moderate
EVS02971,2024-04-05,23,305,36.9,Low
EVS00352,2025-05-22,15,438,36.7,Moderate
EVS04074,2024-04-06,22,196,46.5,Moderate
EVS04193,2024-04-21,6,325,45.9,Moderate
EVS04523,2025-04-03,4,495,37.1,Moderate
EVS00923,2025-01-08,20,874,18.8,Severe
EVS03750,2024-05-30,13,509,33.2,Moderate
EVS03121,2025-09-12,8,775,25.4,Severe
EVS01475,2024-01-28,4,181,49.7,Low
EVS03987,2024-08-29,8,867,25.0,Severe
EVS02179,2024-08-20,15,510,43.0,Moderate
EVS01011,2025-10-17,1,325,45.9,Moderate
EVS03743,2024-11-23,23,205,46.9,Low
EVS04100,2024-11-07,19,828,19.4,Severe
EVS00992,2025-01-18,8,631,26.1,High
EVS01690,2025-08-08,17,924,24.2,Severe
EVS01443,2025-05-09,12,341,38.0,Moderate
EVS02874,2024-10-03,17,1020,13.1,Severe
EVS02142,2025-03-21,3,376,43.5,Moderate
EVS02350,2025-11-05,8,819,24.5,Severe
EVS00895,2024-06-20,19,815,21.7,Severe
EVS03511,2025-04-09,1,353,42.1,Moderate
EVS03216,2025-11-02,6,329,33.1,Moderate
EVS03308,2025-04-12,7,498,33.6,Moderate
EVS04260,2024-08-13,4,254,45.2,Low
EVS04822,2025-04-20,20,417,33.1,Moderate
EVS02168,2024-12-05,22,325,39.5,Moderate
EVS04272,2024-08-04,17,1107,12.0,Severe
EVS03244,2024-03-09,12,283,39.7,Low
EVS00371,2024-06-25,0,346,41.1,Moderate
EVS02245,2025-11-24,13,388,36.9,Moderate
EVS04132,2024-03-23,9,691,29.8,Moderate
EVS01062,2024-11-12,16,703,31.7,Severe
EVS04705,2024-09-02,22,428,34.0,Moderate
EVS03220,2024-08-13,22,513,29.1,Moderate
EVS04337,2025-08-04,7,876,12.0,Severe
EVS04522,2024-09-13,4,383,38.1,Moderate
EVS03300,2024-06-20,23,401,35.8,Moderate
EVS03316,2025-03-23,20,589,40.2,Moderate
EVS02857,2025-11-07,18,861,20.5,Severe
EVS01007,2025-09-08,6,733,20.0,High
EVS03074,2024-12-17,5,434,40.2,Moderate
EVS02740,2024-11-26,11,557,35.4,Moderate
EVS02840,2024-10-20,0,225,54.3,Low
EVS01577,2024-08-11,6,715,27.0,High
EVS00920,2025-11-08,20,635,29.6,High
EVS00216,2024-01-02,6,592,42.0,High
EVS03470,2024-06-27,13,394,36.3,Moderate
EVS03207,2024-11-18,20,719,34.7,Severe
EVS02645,2024-06-10,5,373,37.0,Moderate
EVS02148,2025-03-08,5,342,43.2,Moderate
EVS04967,2025-03-14,4,388,42.8,Moderate
EVS04225,2025-03-11,11,490,37.4,High
EVS02818,2024-11-13,0,309,46.9,Low
EVS00503,2025-10-28,11,406,39.6,Moderate
EVS02403,2025-09-07,19,714,23.4,High
EVS02611,2025-04-24,20,882,29.3,Severe
EVS03877,2025-07-09,10,717,23.9,Severe
EVS01115,2025-04-10,8,973,25.3,Severe
EVS04354,2024-08-24,4,230,38.0,Low
EVS04757,2025-04-18,2,438,33.9,Moderate
EVS01555,2024-06-20,6,593,32.5,High
EVS02047,2024-02-23,22,509,36.2,Moderate
EVS02758,2025-12-14,7,516,32.7,Moderate
EVS01901,2025-08-04,3,277,42.1,Moderate
EVS02222,2025-09-15,5,424,44.2,Moderate
EVS00180,2025-02-03,12,341,43.2,Moderate
EVS03246,2025-07-28,20,656,33.2,High
EVS00112,2025-04-05,19,834,28.4,Severe
EVS03767,2025-04-21,18,816,22.4,Severe
EVS03246,2024-04-19,11,425,28.0,Moderate
EVS00535,2025-06-08,3,305,44.9,Low
EVS01985,2025-08-22,12,302,40.9,Moderate
EVS03620,2024-06-11,5,337,36.3,Moderate
EVS00147,2025-12-13,3,332,45.3,Moderate
EVS00011,2025-02-19,22,418,31.4,Moderate
EVS00421,2024-09-11,4,405,48.1,Moderate
EVS03575,2025-11-24,10,651,34.5,High
EVS01911,2024-02-02,20,705,19.5,High
EVS01170,2024-02-26,0,407,41.1,Moderate
EVS01320,2024-03-05,16,814,26.5,Severe
EVS01795,2024-06-25,5,480,28.6,Moderate
EVS00295,2025-09-02,16,808,19.5,High
EVS02345,2025-06-05,15,604,36.1,High
EVS01819,2025-11-27,1,279,44.2,Low
EVS02532,2024-09-01,11,228,32.6,Low
EVS02665,2024-11-24,14,268,48.2,Moderate
EVS02098,2025-03-26,5,517,26.7,High
EVS02064,2025-03-16,9,603,35.5,Moderate
EVS03995,2025-07-28,16,784,23.2,Severe
EVS03722,2025-09-27,12,255,44.2,Low
EVS02564,2025-03-08,0,257,38.7,Low
EVS03838,2025-02-27,21,499,35.7,Moderate
EVS04267,2025-11-08,10,461,37.2,Moderate
EVS03090,2025-01-04,11,237,35.3,Low
EVS01313,2025-01-31,2,305,38.5,Moderate
EVS00589,2024-10-31,8,832,17.1,Severe
EVS01980,2025-05-22,18,824,28.1,Severe
EVS02847,2024-01-13,13,318,41.2,Low
EVS01311,2024-09-11,15,496,36.2,Moderate
EVS02068,2024-06-17,19,1052,12.0,Severe
EVS01139,2025-05-16,16,563,32.5,High
EVS04047,2024-01-17,13,352,40.9,Moderate
EVS04148,2024-06-29,1,264,39.5,Moderate
EVS04348,2024-08-06,2,325,36.0,Moderate
EVS01223,2025-03-05,23,277,38.5,Moderate
EVS02249,2024-06-07,20,695,26.5,High
EVS02562,2025-08-24,3,302,39.3,Moderate
EVS00097,2025-02-14,14,464,34.9,Moderate
EVS00125,2024-12-30,0,397,40.8,Moderate
EVS02663,2024-06-11,12,343,34.7,Moderate
EVS02300,2025-04-11,14,400,29.5,Moderate
EVS04077,2025-04-29,14,507,35.8,Moderate
EVS02117,2024-12-14,20,459,38.8,Moderate
EVS03235,2025-04-12,15,358,37.9,Moderate
EVS01122,2025-02-19,10,459,32.1,Moderate
EVS03625,2024-07-19,3,330,44.2,Moderate
EVS03285,2025-04-09,6,544,27.5,Moderate
EVS04793,2025-02-28,0,510,30.6,Moderate
EVS04473,2025-11-25,15,464,36.1,Moderate
EVS04857,2025-09-21,9,444,34.5,Moderate
EVS04371,2025-07-02,5,345,39.2,Moderate
EVS01691,2024-06-17,2,403,39.8,Moderate
EVS01937,2024-11-26,21,660,37.7,High
EVS04773,2025-08-29,9,691,28.0,Severe
EVS04323,2024-03-11,6,573,34.0,High
EVS02607,2024-08-05,10,537,33.7,Moderate
EVS00803,2025-06-12,14,411,30.9,Moderate
EVS03679,2025-01-06,10,613,26.4,High
EVS03439,2024-01-14,1,243,39.5,Low
EVS02353,2025-06-24,5,318,40.6,Moderate
EVS03190,2025-01-29,6,496,35.9,Moderate
EVS04842,2024-06-14,14,494,30.6,Moderate
EVS02748,2024-04-22,23,354,38.7,Moderate
EVS00353,2024-11-24,3,296,38.9,Low
EVS03778,2025-12-14,2,329,30.3,Low
EVS03541,2024-10-13,17,640,24.3,High
EVS03981,2025-02-06,18,794,26.4,Severe
EVS04693,2024-05-15,7,649,31.1,High
EVS00106,2024-06-27,7,864,19.5,Severe
EVS01390,2025-02-24,19,1134,20.4,Severe
EVS02744,2025-05-25,3,274,51.0,Low
EVS01414,2025-09-05,17,697,28.5,Severe
EVS01496,2025-01-30,21,490,28.9,Moderate
EVS03409,2025-11-02,0,231,48.4,Low
EVS04836,2024-12-24,5,431,27.1,Moderate
EVS03310,2025-04-12,22,287,48.1,Moderate
EVS03157,2025-09-25,3,428,36.7,Moderate
EVS03402,2024-09-21,19,623,40.1,Moderate
EVS03423,2025-06-13,5,512,31.2,Moderate
EVS02303,2024-05-28,9,748,21.2,High
EVS00599,2024-12-06,4,249,40.0,Moderate
EVS03565,2025-02-28,16,641,28.3,High
EVS02310,2025-12-14,13,327,37.4,Moderate
EVS03274,2025-07-20,19,711,27.0,Severe
EVS02354,2025-05-20,17,869,24.6,Severe
EVS02433,2024-01-02,15,517,24.7,Moderate
EVS02837,2024-05-04,2,218,48.8,Moderate
EVS01547,2025-03-18,10,602,30.8,High
EVS04312,2024-05-25,15,281,36.9,Low
EVS03470,2025-04-03,15,541,34.5,Moderate
EVS01557,2024-02-16,12,314,43.5,Low
EVS04192,2025-12-29,2,423,40.8,Moderate
EVS04718,2024-06-20,10,605,30.6,Moderate
EVS02538,2024-01-15,12,417,38.3,High
EVS01663,2025-01-15,0,382,50.4,Moderate
EVS01893,2024-01-03,6,574,25.8,Moderate
EVS02393,2025-06-24,3,302,37.7,Moderate
EVS02470,2024-05-31,10,571,28.2,Moderate
EVS00893,2025-12-30,7,845,21.7,Severe
EVS00055,2024-03-06,23,296,47.4,Moderate
EVS00608,2025-06-21,7,600,33.4,High
EVS01681,2025-03-26,11,500,38.8,Moderate
EVS00859,2024-06-04,4,444,33.7,Moderate
EVS00335,2025-11-09,3,303,42.5,Moderate
EVS03374,2024-04-07,3,261,51.1,Low
EVS01243,2024-01-05,8,877,23.4,Severe
EVS03107,2025-11-21,7,833,26.6,Severe
EVS03826,2025-07-06,5,250,38.9,Low
EVS00057,2025-08-19,5,435,37.5,High
EVS02291,2024-03-14,9,501,34.5,Moderate
EVS04680,2024-09-01,15,478,37.3,High
