Vehicle_ID,Vehicle_Type,Battery_Capacity_kWh,Vehicle_Age_Years
VEH08685,Sedan,100.0,5
VEH08686,Sedan,50.0,6
VEH08687,SUV,80.0,1
VEH08688,Pickup,100.0,4
VEH08689,Sedan,50.0,2
VEH08690,Hatchback,70.0,9
VEH08691,SUV,80.0,10
VEH08692,Sedan,60.0,8
VEH08693,Sedan,60.0,5
VEH08694,Pickup,60.0,10
VEH08695,Pickup,60.0,9
VEH08696,Hatchback,40.0,5
VEH08697,Sedan,50.0,10
VEH08698,SUV,70.0,11
VEH08699,SUV,40.0,10
VEH08700,Sedan,80.0,8
VEH08701,Pickup,70.0,3
VEH08702,Hatchback,50.0,8
VEH08703,SUV,70.0,0
VEH08704,SUV,60.0,10
VEH08705,Sedan,70.0,6
VEH08706,Hatchback,80.0,8
VEH08707,Sedan,60.0,6
VEH08708,Hatchback,40.0,0
VEH08709,Pickup,40.0,9
VEH08710,Sedan,60.0,10
VEH08711,Van,70.0,9
VEH08712,Sedan,80.0,8
VEH08713,Sedan,50.0,1
VEH08714,Hatchback,50.0,6
VEH08715,SUV,60.0,11
VEH08716,Hatchback,40.0,7
VEH08717,SUV,60.0,10
VEH08718,Pickup,50.0,1
VEH08719,SUV,60.0,7
VEH08720,SUV,80.0,10
VEH08721,Sedan,60.0,1
VEH08722,Hatchback,40.0,2
VEH08723,SUV,80.0,2
VEH08724,Sedan,60.0,10
VEH08725,Sedan,70.0,3
VEH08726,Sedan,70.0,8
VEH08727,SUV,70.0,5
VEH08728,Pickup,40.0,7
VEH08729,Pickup,90.0,5
VEH08730,Van,60.0,10
VEH08731,Van,60.0,4
VEH08732,SUV,90.0,4
VEH08733,Hatchback,40.0,3
VEH08734,Sedan,60.0,8
VEH08735,Sedan,50.0,6
VEH08736,SUV,50.0,8
VEH08737,Pickup,50.0,1
VEH08738,SUV,40.0,10
VEH08739,SUV,80.0,11
VEH08740,SUV,80.0,10
VEH08741,SUV,50.0,4
VEH08742,Sedan,80.0,9
VEH08743,Sedan,60.0,9
VEH08744,Van,60.0,1
VEH08745,SUV,60.0,4
VEH08746,SUV,50.0,4
VEH08747,SUV,50.0,5
VEH08748,Sedan,60.0,3
VEH08749,Sedan,50.0,5
VEH08750,SUV,70.0,2
VEH08751,Sedan,70.0,3
VEH08752,SUV,60.0,3
VEH08753,Sedan,50.0,0
VEH08754,SUV,50.0,8
VEH08755,Sedan,80.0,6
VEH08756,Sedan,70.0,4
VEH08757,SUV,90.0,4
VEH08758,Pickup,90.0,8
VEH08759,Pickup,90.0,9
VEH08760,Sedan,50.0,2
VEH08761,Sedan,80.0,9
VEH08762,Pickup,70.0,1
VEH08763,Pickup,70.0,11
VEH08764,Hatchback,70.0,8
VEH08765,Van,80.0,8
VEH08766,Pickup,70.0,1
VEH08767,SUV,80.0,4
VEH08768,Sedan,70.0,10
VEH08769,Hatchback,60.0,3
VEH08770,Sedan,50.0,1
VEH08771,Sedan,90.0,9
VEH08772,SUV,80.0,10
VEH08773,SUV,40.0,6
VEH08774,Van,80.0,8
VEH08775,Sedan,60.0,9
VEH08776,Sedan,80.0,0
VEH08777,SUV,80.0,5
VEH08778,SUV,60.0,3
VEH08779,Sedan,60.0,0
VEH08780,SUV,50.0,3
VEH08781,Hatchback,40.0,9
VEH08782,SUV,60.0,11
VEH08783,SUV,100.0,8
VEH08784,SUV,60.0,10
VEH08785,Hatchback,90.0,1
VEH08786,SUV,40.0,5
VEH08787,Sedan,90.0,9
VEH08788,Pickup,90.0,6
VEH08789,Pickup,70.0,5
VEH08790,SUV,80.0,11
VEH08791,Sedan,40.0,1
VEH08792,SUV,60.0,2
VEH08793,Hatchback,70.0,0
VEH08794,SUV,70.0,5
VEH08795,Sedan,70.0,10
VEH08796,Sedan,90.0,6
VEH08797,Pickup,80.0,5
VEH08798,SUV,60.0,3
VEH08799,SUV,40.0,0
VEH08800,Sedan,80.0,3
VEH08801,Sedan,40.0,11
VEH08802,Hatchback,50.0,5
VEH08803,Sedan,50.0,9
VEH08804,Hatchback,70.0,6
VEH08805,SUV,70.0,10
VEH08806,Hatchback,40.0,2
VEH08807,Pickup,90.0,11
VEH08808,SUV,50.0,3
VEH08809,Sedan,70.0,9
VEH08810,SUV,80.0,8
VEH08811,SUV,70.0,9
VEH08812,Van,80.0,1
VEH08813,Pickup,70.0,5
VEH08814,SUV,90.0,5
VEH08815,SUV,60.0,8
VEH08816,SUV,100.0,11
VEH08817,SUV,50.0,4
VEH08818,Sedan,70.0,5
VEH08819,SUV,50.0,11
VEH08820,Sedan,60.0,10
VEH08821,Van,70.0,3
VEH08822,Sedan,60.0,11
VEH08823,SUV,40.0,2
VEH08824,Hatchback,60.0,8
VEH08825,Sedan,90.0,5
VEH08826,Hatchback,60.0,8
VEH08827,Hatchback,90.0,0
VEH08828,Sedan,50.0,3
VEH08829,Sedan,50.0,0
VEH08830,Sedan,80.0,8
VEH08831,Sedan,80.0,11
VEH08832,SUV,40.0,10
VEH08833,SUV,60.0,10
VEH08834,SUV,70.0,9
VEH08835,SUV,80.0,8
VEH08836,SUV,80.0,3
VEH08837,SUV,80.0,7
VEH08838,Pickup,100.0,8
VEH08839,SUV,60.0,3
VEH08840,Sedan,90.0,11
VEH08841,Sedan,80.0,0
VEH08842,SUV,70.0,9
VEH08843,Pickup,100.0,2
VEH08844,Sedan,100.0,6
VEH08845,Sedan,50.0,10
VEH08846,Sedan,70.0,8
VEH08847,Sedan,90.0,7
VEH08848,SUV,40.0,8
VEH08849,SUV,60.0,10
VEH08850,Hatchback,90.0,7
VEH08851,SUV,60.0,11
VEH08852,Sedan,40.0,6
VEH08853,SUV,80.0,7
VEH08854,Pickup,50.0,6
VEH08855,SUV,90.0,7
VEH08856,Pickup,40.0,10
VEH08857,Pickup,80.0,9
VEH08858,Sedan,50.0,7
VEH08859,Van,50.0,1
VEH08860,SUV,50.0,3
VEH08861,Pickup,60.0,6
VEH08862,SUV,70.0,8
VEH08863,Hatchback,40.0,2
VEH08864,Hatchback,60.0,0
VEH08865,Sedan,80.0,8
VEH08866,Sedan,80.0,10
VEH08867,SUV,80.0,3
VEH08868,Pickup,80.0,2
VEH08869,SUV,80.0,6
VEH08870,Sedan,90.0,6
VEH08871,SUV,70.0,10
VEH08872,Sedan,60.0,5
VEH08873,SUV,40.0,3
VEH08874,Sedan,60.0,0
VEH08875,Hatchback,50.0,0
VEH08876,Hatchback,70.0,11
VEH08877,Sedan,50.0,0
VEH08878,Hatchback,80.0,9
VEH08879,Van,70.0,7
VEH08880,Hatchback,70.0,11
VEH08881,Sedan,60.0,0
VEH08882,SUV,100.0,5
VEH08883,Sedan,70.0,1
VEH08884,Sedan,40.0,11
VEH08885,Van,60.0,4
VEH08886,Pickup,60.0,5
VEH08887,Sedan,60.0,4
VEH08888,SUV,90.0,10
VEH08889,SUV,60.0,2
VEH08890,SUV,50.0,3
VEH08891,Sedan,100.0,11
VEH08892,SUV,100.0,9
VEH08893,Pickup,70.0,2
VEH08894,Pickup,40.0,1
VEH08895,Hatchback,50.0,1
VEH08896,SUV,40.0,4
VEH08897,Hatchback,90.0,3
VEH08898,SUV,70.0,1
VEH08899,Pickup,60.0,2
VEH08900,SUV,80.0,2
VEH08901,Sedan,60.0,4
VEH08902,Sedan,70.0,6
VEH08903,SUV,80.0,8
VEH08904,SUV,60.0,3
VEH08905,SUV,50.0,2
VEH08906,Van,80.0,8
VEH08907,Sedan,70.0,0
VEH08908,Hatchback,90.0,10
VEH08909,SUV,40.0,6
VEH08910,SUV,50.0,11
VEH08911,Sedan,80.0,9
VEH08912,Hatchback,70.0,1
VEH08913,SUV,50.0,3
VEH08914,SUV,70.0,2
VEH08915,Hatchback,60.0,3
VEH08916,Pickup,40.0,7
VEH08917,Hatchback,50.0,7
VEH08918,Van,70.0,10
VEH08919,SUV,60.0,1
VEH08920,Pickup,60.0,10
VEH08921,Hatchback,80.0,5
VEH08922,SUV,60.0,11
VEH08923,Pickup,50.0,1
VEH08924,Sedan,80.0,0
VEH08925,SUV,90.0,2
VEH08926,Sedan,90.0,6
VEH08927,Van,40.0,4
VEH08928,Sedan,50.0,5
VEH08929,SUV,60.0,9
VEH08930,Sedan,60.0,3
VEH08931,SUV,80.0,1
VEH08932,Pickup,60.0,0
VEH08933,SUV,90.0,10
VEH08934,Sedan,50.0,7
VEH08935,SUV,80.0,6
VEH08936,Van,40.0,10
VEH08937,Sedan,70.0,0
VEH08938,Sedan,60.0,2
VEH08939,SUV,70.0,4
VEH08940,Van,40.0,10
VEH08941,Sedan,50.0,9
VEH08942,Pickup,50.0,0
VEH08943,SUV,60.0,5
VEH08944,Van,50.0,8
VEH08945,Sedan,80.0,6
VEH08946,SUV,50.0,5
VEH08947,Hatchback,70.0,7
VEH08948,SUV,50.0,1
VEH08949,Sedan,70.0,2
VEH08950,Pickup,50.0,4
VEH08951,Sedan,60.0,9
VEH08952,SUV,80.0,8
VEH08953,Hatchback,60.0,1
VEH08954,Sedan,70.0,9
VEH08955,Pickup,50.0,8
VEH08956,Sedan,60.0,9
VEH08957,Sedan,80.0,9
VEH08958,SUV,40.0,2
VEH08959,SUV,40.0,2
VEH08960,SUV,50.0,2
VEH08961,SUV,100.0,9
VEH08962,Hatchback,50.0,3
VEH08963,Sedan,60.0,4
VEH08964,Van,60.0,4
VEH08965,Van,80.0,1
VEH08966,Pickup,70.0,10
VEH08967,Pickup,60.0,2
VEH08968,SUV,70.0,5
VEH08969,Pickup,80.0,8
VEH08970,Sedan,50.0,6
VEH08971,SUV,40.0,8
VEH08972,Hatchback,70.0,4
VEH08973,Sedan,50.0,0
VEH08974,SUV,70.0,11
VEH08975,Sedan,80.0,5
VEH08976,Pickup,70.0,11
VEH08977,Pickup,50.0,9
VEH08978,SUV,70.0,1
VEH08979,Sedan,60.0,5
VEH08980,Sedan,40.0,4
VEH08981,Hatchback,70.0,3
VEH08982,Pickup,40.0,5
VEH08983,Sedan,60.0,8
VEH08984,Hatchback,100.0,1
VEH08985,SUV,80.0,1
VEH08986,Sedan,40.0,9
VEH08987,Van,70.0,2
VEH08988,Hatchback,60.0,8
VEH08989,Pickup,70.0,1
VEH08990,Sedan,60.0,1
VEH08991,Van,70.0,5
VEH08992,Sedan,70.0,6
VEH08993,Pickup,60.0,10
VEH08994,Sedan,70.0,1
VEH08995,Sedan,60.0,10
VEH08996,Pickup,70.0,1
VEH08997,Sedan,100.0,6
VEH08998,SUV,60.0,1
VEH08999,Sedan,100.0,4
VEH09000,Hatchback,60.0,2
VEH09001,Sedan,60.0,5
VEH09002,Sedan,80.0,5
VEH09003,SUV,50.0,2
VEH09004,SUV,50.0,5
VEH09005,Sedan,50.0,4
VEH09006,SUV,50.0,3
VEH09007,Sedan,70.0,5
VEH09008,Sedan,90.0,8
VEH09009,SUV,60.0,1
VEH09010,SUV,70.0,4
VEH09011,Hatchback,70.0,8
VEH09012,SUV,80.0,8
VEH09013,Sedan,50.0,11
VEH09014,Van,100.0,7
VEH09015,Hatchback,70.0,4
VEH09016,Sedan,80.0,3
VEH09017,Hatchback,70.0,6
VEH09018,SUV,80.0,6
VEH09019,Sedan,60.0,11
VEH09020,SUV,70.0,11
VEH09021,Pickup,50.0,10
VEH09022,Sedan,50.0,4
VEH09023,Hatchback,90.0,11
VEH09024,SUV,90.0,2
VEH09025,Hatchback,90.0,9
VEH09026,SUV,40.0,10
VEH09027,Pickup,50.0,3
VEH09028,SUV,80.0,8
VEH09029,Sedan,80.0,1
VEH09030,Pickup,60.0,3
VEH09031,SUV,40.0,4
VEH09032,Hatchback,90.0,10
VEH09033,Sedan,40.0,4
VEH09034,Pickup,70.0,0
VEH09035,SUV,50.0,1
VEH09036,Sedan,70.0,9
VEH09037,SUV,60.0,10
VEH09038,SUV,80.0,4
VEH09039,Sedan,60.0,0
VEH09040,SUV,90.0,7
VEH09041,Pickup,70.0,2
VEH09042,SUV,80.0,10
VEH09043,Sedan,60.0,2
VEH09044,Pickup,80.0,4
VEH09045,SUV,80.0,6
VEH09046,SUV,70.0,0
VEH09047,Sedan,70.0,0
VEH09048,Hatchback,100.0,1
VEH09049,SUV,80.0,4
VEH09050,Sedan,50.0,6
VEH09051,SUV,100.0,10
VEH09052,Hatchback,80.0,5
VEH09053,Pickup,80.0,10
VEH09054,Sedan,60.0,3
VEH09055,Pickup,70.0,8
VEH09056,SUV,60.0,8
VEH09057,Hatchback,100.0,8
VEH09058,Hatchback,60.0,1
VEH09059,SUV,40.0,8
VEH09060,Hatchback,60.0,4
VEH09061,Sedan,40.0,10
VEH09062,Hatchback,50.0,0
VEH09063,Pickup,50.0,4
VEH09064,Hatchback,40.0,9
VEH09065,SUV,100.0,5
VEH09066,Pickup,90.0,2
VEH09067,SUV,60.0,7
VEH09068,Pickup,60.0,11
VEH09069,Hatchback,80.0,0
VEH09070,Sedan,60.0,2
VEH09071,SUV,80.0,2
VEH09072,SUV,60.0,7
VEH09073,Sedan,100.0,5
VEH09074,Pickup,60.0,5
VEH09075,Hatchback,70.0,0
VEH09076,Sedan,60.0,7
VEH09077,Pickup,70.0,7
VEH09078,Sedan,70.0,10
VEH09079,Pickup,90.0,6
VEH09080,SUV,90.0,2
VEH09081,Sedan,70.0,1
VEH09082,Sedan,90.0,2
VEH09083,Hatchback,40.0,10
VEH09084,Hatchback,80.0,11
VEH09085,Sedan,50.0,1
VEH09086,Hatchback,80.0,5
VEH09087,SUV,50.0,4
VEH09088,Sedan,70.0,11
VEH09089,Hatchback,70.0,10
VEH09090,Sedan,70.0,0
VEH09091,SUV,70.0,5
VEH09092,Pickup,70.0,8
VEH09093,SUV,40.0,1
VEH09094,SUV,50.0,3
VEH09095,Pickup,70.0,7
VEH09096,SUV,80.0,1
VEH09097,SUV,50.0,9
VEH09098,SUV,60.0,0
VEH09099,Hatchback,80.0,9
VEH09100,Van,80.0,0
VEH09101,Sedan,40.0,0
VEH09102,Van,70.0,7
VEH09103,Van,50.0,4
VEH09104,SUV,40.0,7
VEH09105,Hatchback,90.0,10
VEH09106,Sedan,40.0,0
VEH09107,SUV,90.0,11
VEH09108,Sedan,50.0,5
VEH09109,Hatchback,90.0,11
VEH09110,SUV,70.0,6
VEH09111,SUV,70.0,10
VEH09112,SUV,50.0,4
VEH09113,Sedan,60.0,6
VEH09114,Hatchback,70.0,7
VEH09115,Pickup,50.0,7
VEH09116,Hatchback,80.0,8
VEH09117,Pickup,40.0,4
VEH09118,Van,60.0,6
VEH09119,Sedan,60.0,1
VEH09120,Hatchback,70.0,5
VEH09121,Hatchback,50.0,5
VEH09122,Van,50.0,5
VEH09123,Hatchback,90.0,4
VEH09124,Van,80.0,6
VEH09125,Pickup,50.0,2
VEH09126,Sedan,70.0,0
VEH09127,Pickup,100.0,5
VEH09128,Sedan,40.0,8
VEH09129,SUV,40.0,6
VEH09130,Sedan,80.0,7
VEH09131,Hatchback,40.0,4
VEH09132,SUV,50.0,1
VEH09133,SUV,50.0,8
VEH09134,Sedan,60.0,8
VEH09135,Sedan,70.0,7
VEH09136,Sedan,80.0,2
VEH09137,Pickup,60.0,0
VEH09138,Sedan,60.0,5
VEH09139,Sedan,100.0,1
VEH09140,Van,40.0,10
VEH09141,Sedan,80.0,10
VEH09142,Hatchback,80.0,9
VEH09143,Sedan,90.0,10
VEH09144,SUV,50.0,3
VEH09145,SUV,80.0,2
VEH09146,Van,70.0,4
VEH09147,Sedan,60.0,0
VEH09148,SUV,80.0,0
VEH09149,Hatchback,60.0,1
VEH09150,Hatchback,90.0,1
VEH09151,Sedan,40.0,10
VEH09152,SUV,70.0,6
VEH09153,SUV,80.0,7
VEH09154,Sedan,60.0,10
VEH09155,Van,50.0,7
VEH09156,Van,70.0,2
VEH09157,SUV,50.0,4
VEH09158,SUV,70.0,9
VEH09159,SUV,70.0,6
VEH09160,Pickup,50.0,3
VEH09161,Sedan,80.0,8
VEH09162,Van,40.0,1
VEH09163,SUV,40.0,1
VEH09164,SUV,60.0,11
VEH09165,Van,80.0,3
VEH09166,Pickup,90.0,11
VEH09167,SUV,80.0,1
VEH09168,Van,50.0,7
VEH09169,Sedan,50.0,6
VEH09170,Pickup,70.0,2
VEH09171,SUV,70.0,9
VEH09172,Sedan,70.0,9
VEH09173,Pickup,80.0,4
VEH09174,SUV,70.0,8
VEH09175,SUV,60.0,0
VEH09176,SUV,60.0,0
VEH09177,Pickup,70.0,11
VEH09178,Pickup,60.0,4
VEH09179,Sedan,90.0,9
VEH09180,SUV,60.0,10
VEH09181,SUV,80.0,6
VEH09182,Van,90.0,1
VEH09183,Hatchback,70.0,7
VEH09184,SUV,70.0,4
VEH09185,Hatchback,50.0,8
VEH09186,Pickup,50.0,11
VEH09187,Sedan,90.0,3
VEH09188,Sedan,60.0,10
VEH09189,SUV,60.0,4
VEH09190,Hatchback,40.0,5
VEH09191,Sedan,60.0,3
VEH09192,Hatchback,40.0,2
VEH09193,Hatchback,80.0,9
VEH09194,Van,70.0,3
VEH09195,Sedan,100.0,7
VEH09196,Pickup,50.0,5
VEH09197,SUV,50.0,0
VEH09198,SUV,70.0,10
VEH09199,Hatchback,50.0,5
VEH09200,Sedan,100.0,8
VEH09201,SUV,100.0,6
VEH09202,Hatchback,40.0,3
VEH09203,SUV,50.0,8
VEH09204,Sedan,70.0,8
VEH09205,Pickup,60.0,5
VEH09206,Sedan,70.0,2
VEH09207,Van,40.0,8
VEH09208,Hatchback,50.0,2
VEH09209,Hatchback,40.0,5
VEH09210,SUV,70.0,5
VEH09211,Hatchback,60.0,8
VEH09212,Sedan,50.0,8
VEH09213,Sedan,70.0,4
VEH09214,Sedan,50.0,0
VEH09215,Sedan,40.0,2
VEH09216,Sedan,90.0,10
VEH09217,Pickup,90.0,1
VEH09218,Sedan,70.0,3
VEH09219,Sedan,80.0,4
VEH09220,Hatchback,70.0,7
VEH09221,Pickup,40.0,2
VEH09222,Sedan,80.0,7
VEH09223,Hatchback,60.0,5
VEH09224,Sedan,70.0,9
VEH09225,Sedan,100.0,5
VEH09226,Sedan,50.0,7
VEH09227,Van,70.0,4
VEH09228,Sedan,70.0,6
VEH09229,Sedan,70.0,2
VEH09230,Sedan,50.0,3
VEH09231,Sedan,80.0,2
VEH09232,SUV,100.0,11
VEH09233,Sedan,70.0,5
VEH09234,Sedan,60.0,10
VEH09235,Sedan,40.0,4
VEH09236,SUV,90.0,6
VEH09237,Pickup,80.0,11
VEH09238,Pickup,50.0,3
VEH09239,SUV,90.0,10
VEH09240,Sedan,80.0,9
VEH09241,SUV,50.0,9
VEH09242,Sedan,100.0,11
VEH09243,Hatchback,70.0,11
VEH09244,Hatchback,50.0,10
VEH09245,SUV,60.0,5
VEH09246,Van,100.0,2
VEH09247,SUV,50.0,6
VEH09248,Hatchback,60.0,0
VEH09249,SUV,70.0,10
VEH09250,SUV,50.0,4
VEH09251,Sedan,60.0,11
VEH09252,SUV,60.0,3
VEH09253,SUV,90.0,4
VEH09254,Sedan,60.0,5
VEH09255,Hatchback,40.0,9
VEH09256,Pickup,40.0,8
VEH09257,Hatchback,90.0,8
VEH09258,SUV,60.0,9
VEH09259,Hatchback,60.0,9
VEH09260,SUV,50.0,9
VEH09261,Sedan,60.0,1
VEH09262,Hatchback,60.0,4
VEH09263,SUV,80.0,8
VEH09264,Hatchback,50.0,9
VEH09265,Hatchback,90.0,11
VEH09266,SUV,100.0,4
VEH09267,Hatchback,90.0,9
VEH09268,Hatchback,60.0,5
VEH09269,SUV,40.0,2
VEH09270,SUV,60.0,5
VEH09271,Pickup,50.0,2
VEH09272,Sedan,60.0,2
VEH09273,SUV,60.0,1
VEH09274,Sedan,70.0,5
VEH09275,Hatchback,50.0,4
VEH09276,SUV,80.0,4
VEH09277,Hatchback,80.0,10
VEH09278,Sedan,60.0,2
VEH09279,Pickup,40.0,1
VEH09280,Sedan,70.0,3
VEH09281,Hatchback,50.0,1
VEH09282,SUV,80.0,10
VEH09283,Hatchback,90.0,0
VEH09284,Pickup,70.0,9
VEH09285,Pickup,70.0,6
VEH09286,Hatchback,50.0,7
VEH09287,Hatchback,60.0,0
VEH09288,Sedan,80.0,10
VEH09289,Sedan,70.0,5
VEH09290,SUV,80.0,11
VEH09291,Hatchback,40.0,0
VEH09292,Sedan,70.0,8
VEH09293,Sedan,90.0,0
VEH09294,Sedan,60.0,1
VEH09295,Sedan,50.0,5
VEH09296,Pickup,50.0,4
VEH09297,SUV,80.0,10
VEH09298,SUV,40.0,10
VEH09299,Pickup,60.0,11
VEH09300,Sedan,90.0,3
VEH09301,Pickup,60.0,7
VEH09302,Pickup,70.0,11
VEH09303,Sedan,90.0,2
VEH09304,Sedan,70.0,6
VEH09305,SUV,40.0,0
VEH09306,SUV,60.0,6
VEH09307,Hatchback,100.0,2
VEH09308,SUV,50.0,7
VEH09309,SUV,60.0,5
VEH09310,Sedan,80.0,5
VEH09311,SUV,40.0,11
VEH09312,Sedan,60.0,0
VEH09313,Hatchback,50.0,1
VEH09314,SUV,40.0,4
VEH09315,Van,70.0,8
VEH09316,SUV,60.0,6
VEH09317,Van,50.0,7
VEH09318,Pickup,100.0,4
VEH09319,Hatchback,40.0,5
VEH09320,Hatchback,50.0,9
VEH09321,Van,40.0,7
VEH09322,Sedan,80.0,6
VEH09323,SUV,50.0,6
VEH09324,Pickup,100.0,2
VEH09325,SUV,60.0,9
VEH09326,Hatchback,60.0,9
VEH09327,Hatchback,70.0,2
VEH09328,Sedan,100.0,6
VEH09329,Pickup,40.0,3
VEH09330,SUV,80.0,7
VEH09331,Sedan,80.0,7
VEH09332,Sedan,70.0,10
VEH09333,Pickup,90.0,8
VEH09334,Pickup,80.0,3
VEH09335,SUV,70.0,10
VEH09336,Sedan,40.0,7
VEH09337,Sedan,60.0,10
VEH09338,SUV,50.0,8
VEH09339,Sedan,50.0,8
VEH09340,Hatchback,70.0,0
VEH09341,Sedan,50.0,0
VEH09342,Sedan,90.0,11
VEH09343,SUV,80.0,5
VEH09344,SUV,70.0,4
VEH09345,SUV,60.0,0
VEH09346,Pickup,60.0,4
VEH09347,Sedan,40.0,2
VEH09348,Pickup,70.0,1
VEH09349,Sedan,90.0,6
VEH09350,Hatchback,80.0,10
VEH09351,SUV,70.0,4
VEH09352,Sedan,70.0,6
VEH09353,Sedan,40.0,11
VEH09354,Sedan,60.0,1
VEH09355,SUV,90.0,10
VEH09356,SUV,40.0,6
VEH09357,Sedan,70.0,0
VEH09358,SUV,60.0,4
VEH09359,Van,50.0,8
VEH09360,Pickup,80.0,3
VEH09361,Sedan,60.0,3
VEH09362,Sedan,60.0,6
VEH09363,Sedan,100.0,2
VEH09364,Hatchback,80.0,6
VEH09365,Pickup,80.0,8
VEH09366,Pickup,50.0,0
VEH09367,Pickup,70.0,10
VEH09368,Van,50.0,11
VEH09369,SUV,40.0,8
VEH09370,Sedan,70.0,8
VEH09371,SUV,70.0,2
VEH09372,SUV,90.0,10
VEH09373,Pickup,80.0,3
VEH09374,Sedan,60.0,4
VEH09375,Hatchback,50.0,0
VEH09376,Hatchback,60.0,6
VEH09377,Pickup,80.0,4
VEH09378,Sedan,80.0,11
VEH09379,Sedan,70.0,1
VEH09380,SUV,70.0,5
VEH09381,Sedan,70.0,2
VEH09382,Pickup,70.0,9
VEH09383,Sedan,60.0,4
VEH09384,Sedan,70.0,6
VEH09385,Pickup,40.0,0
VEH09386,Pickup,80.0,6
VEH09387,Pickup,50.0,8
VEH09388,Pickup,40.0,3
VEH09389,Hatchback,70.0,10
VEH09390,Sedan,40.0,6
VEH09391,Pickup,70.0,10
VEH09392,SUV,60.0,3
VEH09393,Pickup,70.0,2
VEH09394,Van,60.0,4
VEH09395,Pickup,80.0,1
VEH09396,Sedan,60.0,3
VEH09397,Sedan,70.0,4
VEH09398,Sedan,50.0,9
VEH09399,Hatchback,60.0,7
VEH09400,SUV,80.0,9
VEH09401,Sedan,90.0,8
VEH09402,Sedan,60.0,8
VEH09403,SUV,60.0,9
VEH09404,SUV,80.0,11
VEH09405,Pickup,70.0,9
VEH09406,Sedan,80.0,5
VEH09407,Sedan,60.0,10
VEH09408,Sedan,100.0,4
VEH09409,SUV,90.0,5
VEH09410,Sedan,60.0,6
VEH09411,Hatchback,60.0,0
VEH09412,Sedan,50.0,4
VEH09413,SUV,80.0,4
VEH09414,SUV,50.0,7
VEH09415,Sedan,40.0,2
VEH09416,Hatchback,80.0,5
VEH09417,Sedan,70.0,10
VEH09418,Sedan,60.0,6
VEH09419,Hatchback,50.0,9
VEH09420,SUV,90.0,0
VEH09421,SUV,60.0,9
VEH09422,Sedan,90.0,8
VEH09423,Van,90.0,7
VEH09424,Pickup,80.0,2
VEH09425,Sedan,70.0,3
VEH09426,Sedan,50.0,7
VEH09427,Van,40.0,5
VEH09428,Van,40.0,4
VEH09429,SUV,50.0,0
VEH09430,SUV,40.0,2
VEH09431,SUV,80.0,6
VEH09432,SUV,40.0,0
VEH09433,Pickup,70.0,11
VEH09434,SUV,70.0,8
VEH09435,Hatchback,90.0,4
VEH09436,Hatchback,80.0,2
VEH09437,SUV,70.0,9
VEH09438,Sedan,50.0,1
VEH09439,SUV,70.0,6
VEH09440,Hatchback,60.0,3
VEH09441,Hatchback,80.0,9
VEH09442,Pickup,80.0,8
VEH09443,Hatchback,40.0,2
VEH09444,Pickup,70.0,8
VEH09445,Pickup,60.0,5
VEH09446,Sedan,80.0,11
VEH09447,Sedan,40.0,3
VEH09448,Sedan,90.0,4
VEH09449,Pickup,90.0,5
VEH09450,Hatchback,70.0,9
VEH09451,Sedan,90.0,3
VEH09452,Sedan,50.0,0
VEH09453,Sedan,70.0,2
VEH09454,Pickup,80.0,1
VEH09455,Sedan,40.0,1
VEH09456,Hatchback,100.0,0
VEH09457,SUV,40.0,7
VEH09458,Pickup,50.0,11
VEH09459,Pickup,70.0,5
VEH09460,Hatchback,70.0,9
VEH09461,Hatchback,40.0,7
VEH09462,SUV,90.0,3
VEH09463,Hatchback,90.0,6
VEH09464,Sedan,50.0,2
VEH09465,Sedan,60.0,7
VEH09466,Van,80.0,7
VEH09467,SUV,90.0,5
VEH09468,Sedan,50.0,5
VEH09469,SUV,70.0,0
VEH09470,Sedan,40.0,6
VEH09471,SUV,70.0,6
VEH09472,Van,50.0,0
VEH09473,SUV,80.0,0
VEH09474,SUV,80.0,0
VEH09475,SUV,80.0,8
VEH09476,Hatchback,70.0,0
VEH09477,Sedan,50.0,10
VEH09478,SUV,90.0,9
VEH09479,Hatchback,40.0,0
VEH09480,Sedan,90.0,11
VEH09481,SUV,40.0,6
VEH09482,SUV,50.0,1
VEH09483,Sedan,70.0,2
VEH09484,Hatchback,70.0,9
VEH09485,Hatchback,80.0,10
VEH09486,Hatchback,50.0,10
VEH09487,Pickup,60.0,3
VEH09488,Sedan,50.0,1
VEH09489,Hatchback,60.0,7
VEH09490,Sedan,60.0,2
VEH09491,Hatchback,90.0,2
VEH09492,SUV,80.0,3
VEH09493,Pickup,80.0,0
VEH09494,SUV,40.0,8
VEH09495,Van,70.0,0
VEH09496,Sedan,60.0,2
VEH09497,Hatchback,80.0,2
VEH09498,Van,50.0,3
VEH09499,Sedan,50.0,4
VEH09500,Sedan,60.0,5
VEH09501,Sedan,40.0,8
VEH09502,Sedan,50.0,2
VEH09503,SUV,70.0,5
VEH09504,SUV,50.0,3
VEH09505,Hatchback,90.0,4
VEH09506,Hatchback,70.0,0
VEH09507,Sedan,60.0,1
VEH09508,Sedan,70.0,11
VEH09509,Pickup,50.0,4
VEH09510,Pickup,40.0,8
VEH09511,Sedan,70.0,7
VEH09512,Sedan,80.0,1
VEH09513,Sedan,100.0,0
VEH09514,Sedan,50.0,1
VEH09515,Sedan,80.0,1
VEH09516,Van,60.0,7
VEH09517,SUV,70.0,1
